tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780397784.3576174,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.3943717,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.4245474,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.4715393,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.5188265,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.5467074,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.5934176,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.6387763,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.6898348,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.7317245,EP2,168.0,111.0,-180.0,380.0,434.0,-2.0,ESP32
1780397784.7631874,EP2,168.0,112.0,-173.0,380.0,434.0,-2.0,ESP32
1780397784.8095405,EP2,168.0,113.0,-166.3,380.0,434.0,-2.0,ESP32
1780397784.840722,EP2,169.0,115.0,-159.4,380.0,434.0,-2.0,ESP32
1780397784.8857286,EP2,169.0,117.0,-150.4,380.0,434.0,-2.0,ESP32
1780397784.9311879,EP2,169.0,119.0,-142.9,380.0,434.0,-2.0,ESP32
1780397784.965135,EP2,170.0,120.0,-130.2,380.0,434.0,-2.0,ESP32
1780397785.0081403,EP2,172.0,121.0,-120.1,380.0,434.0,-2.0,ESP32
1780397785.0579038,EP2,174.0,123.0,-113.0,380.0,434.0,-2.0,ESP32
1780397785.0872097,EP2,176.0,123.0,-103.1,380.0,434.0,-2.0,ESP32
1780397785.1317358,EP2,177.0,124.0,-92.7,380.0,434.0,-2.0,ESP32
1780397785.1784782,EP2,179.0,124.0,-84.8,380.0,434.0,-2.0,ESP32
1780397785.2272117,EP2,183.0,123.0,-70.3,380.0,434.0,-2.0,ESP32
1780397785.2575414,EP2,183.0,123.0,-70.3,380.0,434.0,-2.0,ESP32
1780397785.3035328,EP2,184.0,124.0,-65.1,380.0,434.0,-2.0,ESP32
1780397785.3507755,EP2,185.0,126.0,-62.3,380.0,434.0,-2.0,ESP32
1780397785.3786597,EP2,187.0,128.0,-63.4,380.0,434.0,-2.0,ESP32
1780397785.4262717,EP2,188.0,131.0,-62.3,380.0,434.0,-2.0,ESP32
1780397785.4744742,EP2,189.0,133.0,-60.6,380.0,434.0,-2.0,ESP32
1780397785.5056524,EP2,191.0,136.0,-60.6,380.0,434.0,-2.0,ESP32
1780397785.5518613,EP2,192.0,139.0,-60.6,380.0,434.0,-2.0,ESP32
1780397785.597776,EP2,193.0,140.0,-61.2,380.0,434.0,-2.0,ESP32
