tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780397616.6988142,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.734567,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.7660677,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.814278,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.8600085,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.8906255,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.9357753,EP2,436.0,402.0,-4.3,158.0,112.0,85.0,ESP32
1780397616.9821115,EP2,437.0,402.0,-4.5,158.0,112.0,85.0,ESP32
1780397617.0163984,EP2,437.0,401.0,2.3,158.0,112.0,85.0,ESP32
1780397617.057985,EP2,437.0,401.0,2.3,158.0,112.0,85.0,ESP32
1780397617.1044602,EP2,436.0,397.0,17.4,158.0,112.0,85.0,ESP32
1780397617.1504378,EP2,436.0,395.0,27.1,158.0,112.0,85.0,ESP32
1780397617.181557,EP2,435.0,393.0,36.6,158.0,112.0,85.0,ESP32
1780397617.226976,EP2,433.0,390.0,46.7,158.0,112.0,85.0,ESP32
1780397617.2721193,EP2,432.0,389.0,57.6,158.0,112.0,85.0,ESP32
1780397617.3076844,EP2,430.0,387.0,65.6,158.0,112.0,85.0,ESP32
1780397617.3526669,EP2,428.0,386.0,74.2,158.0,112.0,85.0,ESP32
1780397617.3980098,EP2,426.0,386.0,83.0,158.0,112.0,85.0,ESP32
1780397617.4281678,EP2,424.0,385.0,93.5,158.0,112.0,85.0,ESP32
1780397617.4766092,EP2,422.0,385.0,102.7,158.0,112.0,85.0,ESP32
1780397617.5225267,EP2,420.0,385.0,111.4,158.0,112.0,85.0,ESP32
1780397617.5695434,EP2,418.0,386.0,119.1,158.0,112.0,85.0,ESP32
1780397617.5990531,EP2,416.0,384.0,122.1,158.0,112.0,85.0,ESP32
1780397617.647031,EP2,414.0,382.0,124.3,158.0,112.0,85.0,ESP32
1780397617.6909077,EP2,412.0,380.0,124.6,158.0,112.0,85.0,ESP32
1780397617.7225425,EP2,410.0,377.0,125.3,158.0,112.0,85.0,ESP32
