tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781018675.222502,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.2568493,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.287999,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.3354106,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.3827925,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.409834,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.4601939,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.5024896,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.5344598,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.58276,EP2,366.0,35.0,-86.3,155.0,402.0,-176.0,ESP32
1781018675.6308956,EP2,366.0,38.0,-88.7,155.0,402.0,-176.0,ESP32
1781018675.6616893,EP2,365.0,41.0,-87.4,155.0,402.0,-176.0,ESP32
1781018675.709329,EP2,365.0,41.0,-87.4,155.0,402.0,-176.0,ESP32
1781018675.741181,EP2,365.0,46.0,-90.0,155.0,402.0,-176.0,ESP32
1781018675.789386,EP2,365.0,46.0,-90.0,155.0,402.0,-176.0,ESP32
1781018675.834408,EP2,365.0,52.0,-91.2,155.0,402.0,-176.0,ESP32
1781018675.863804,EP2,365.0,55.0,-91.2,155.0,402.0,-176.0,ESP32
1781018675.9128277,EP2,364.0,58.0,-90.0,155.0,402.0,-176.0,ESP32
1781018675.9561467,EP2,364.0,61.0,-91.2,155.0,402.0,-176.0,ESP32
1781018676.0073285,EP2,364.0,64.0,-91.2,155.0,402.0,-176.0,ESP32
1781018676.0367162,EP2,364.0,67.0,-91.2,155.0,402.0,-176.0,ESP32
1781018676.0831027,EP2,364.0,70.0,-92.5,155.0,402.0,-176.0,ESP32
1781018676.1325145,EP2,363.0,73.0,-91.2,155.0,402.0,-176.0,ESP32
