tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781020399.6479604,EP2,140.0,413.0,86.8,359.0,67.0,-87.0,ESP32
1781020399.6847613,EP2,140.0,413.0,86.8,359.0,67.0,-87.0,ESP32
1781020399.7299914,EP2,140.0,413.0,86.8,359.0,67.0,-87.0,ESP32
1781020399.7638676,EP2,140.0,413.0,86.8,359.0,67.0,-87.0,ESP32
1781020399.8070214,EP2,140.0,413.0,86.8,359.0,67.0,-87.0,ESP32
1781020399.8536851,EP2,140.0,413.0,86.7,359.0,67.0,-87.0,ESP32
1781020399.8856819,EP2,140.0,411.0,84.4,359.0,67.0,-87.0,ESP32
1781020399.9328036,EP2,141.0,407.0,84.2,359.0,67.0,-87.0,ESP32
1781020399.9785056,EP2,141.0,404.0,84.3,359.0,67.0,-87.0,ESP32
1781020400.0126133,EP2,142.0,401.0,84.4,359.0,67.0,-87.0,ESP32
1781020400.0558128,EP2,142.0,398.0,82.2,359.0,67.0,-87.0,ESP32
1781020400.100694,EP2,143.0,394.0,82.0,359.0,67.0,-87.0,ESP32
1781020400.135896,EP2,144.0,391.0,82.0,359.0,67.0,-87.0,ESP32
1781020400.1800206,EP2,144.0,387.0,80.9,359.0,67.0,-87.0,ESP32
1781020400.2279453,EP2,145.0,383.0,80.7,359.0,67.0,-87.0,ESP32
1781020400.2584295,EP2,145.0,380.0,79.6,359.0,67.0,-87.0,ESP32
1781020400.3057528,EP2,146.0,377.0,81.9,359.0,67.0,-87.0,ESP32
1781020400.3533945,EP2,146.0,373.0,80.7,359.0,67.0,-87.0,ESP32
1781020400.3836696,EP2,147.0,370.0,81.9,359.0,67.0,-87.0,ESP32
1781020400.430146,EP2,147.0,366.0,80.7,359.0,67.0,-87.0,ESP32
1781020400.4744484,EP2,148.0,363.0,80.7,359.0,67.0,-87.0,ESP32
1781020400.5068195,EP2,148.0,360.0,78.7,359.0,67.0,-87.0,ESP32
1781020400.5543163,EP2,149.0,356.0,79.6,359.0,67.0,-87.0,ESP32
1781020400.5995245,EP2,149.0,353.0,78.2,359.0,67.0,-87.0,ESP32
1781020400.644129,EP2,150.0,350.0,78.5,359.0,67.0,-87.0,ESP32
1781020400.677435,EP2,151.0,347.0,79.4,359.0,67.0,-87.0,ESP32
1781020400.723055,EP2,152.0,343.0,79.4,359.0,67.0,-87.0,ESP32
1781020400.7714527,EP2,153.0,340.0,79.6,359.0,67.0,-87.0,ESP32
1781020400.8009079,EP2,153.0,337.0,77.3,359.0,67.0,-87.0,ESP32
1781020400.8473797,EP2,154.0,334.0,78.5,359.0,67.0,-87.0,ESP32
1781020400.8930247,EP2,155.0,330.0,78.0,359.0,67.0,-87.0,ESP32
1781020400.925177,EP2,155.0,327.0,76.0,359.0,67.0,-87.0,ESP32
1781020400.9716554,EP2,156.0,324.0,76.0,359.0,67.0,-87.0,ESP32
1781020401.0179214,EP2,157.0,320.0,75.7,359.0,67.0,-87.0,ESP32
1781020401.0642643,EP2,158.0,317.0,77.1,359.0,67.0,-87.0,ESP32
1781020401.0954473,EP2,159.0,314.0,77.1,359.0,67.0,-87.0,ESP32
1781020401.1383467,EP2,159.0,310.0,74.8,359.0,67.0,-87.0,ESP32
1781020401.1850016,EP2,160.0,307.0,74.5,359.0,67.0,-87.0,ESP32
1781020401.2173715,EP2,161.0,304.0,77.1,359.0,67.0,-87.0,ESP32
1781020401.2612178,EP2,161.0,301.0,74.8,359.0,67.0,-87.0,ESP32
