tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781020332.2090385,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.2465189,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.276615,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.3221161,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.369864,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.4146452,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.4453864,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.4919474,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.5364041,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.570407,EP2,366.0,42.0,-86.2,155.0,402.0,-176.0,ESP32
1781020332.6145606,EP2,366.0,43.0,-90.0,155.0,402.0,-176.0,ESP32
1781020332.6603029,EP2,365.0,44.0,-96.5,155.0,402.0,-176.0,ESP32
1781020332.690694,EP2,364.0,46.0,-97.9,155.0,402.0,-176.0,ESP32
1781020332.7403345,EP2,363.0,48.0,-99.2,155.0,402.0,-176.0,ESP32
1781020332.78427,EP2,362.0,51.0,-99.2,155.0,402.0,-176.0,ESP32
1781020332.8175511,EP2,362.0,54.0,-102.1,155.0,402.0,-176.0,ESP32
1781020332.8635774,EP2,361.0,57.0,-100.5,155.0,402.0,-176.0,ESP32
1781020332.911386,EP2,361.0,60.0,-101.8,155.0,402.0,-176.0,ESP32
1781020332.9430041,EP2,360.0,63.0,-101.8,155.0,402.0,-176.0,ESP32
1781020332.9886155,EP2,359.0,65.0,-101.6,155.0,402.0,-176.0,ESP32
1781020333.0372262,EP2,359.0,69.0,-105.6,155.0,402.0,-176.0,ESP32
1781020333.065852,EP2,358.0,72.0,-104.3,155.0,402.0,-176.0,ESP32
1781020333.1119518,EP2,357.0,75.0,-103.1,155.0,402.0,-176.0,ESP32
1781020333.161117,EP2,357.0,75.0,-103.1,155.0,402.0,-176.0,ESP32
1781020333.1908135,EP2,356.0,81.0,-104.7,155.0,402.0,-176.0,ESP32
1781020333.238771,EP2,355.0,83.0,-102.8,155.0,402.0,-176.0,ESP32
1781020333.2832935,EP2,355.0,86.0,-105.3,155.0,402.0,-176.0,ESP32
1781020333.316555,EP2,354.0,89.0,-104.0,155.0,402.0,-176.0,ESP32
1781020333.3632097,EP2,353.0,92.0,-104.0,155.0,402.0,-176.0,ESP32
1781020333.4111302,EP2,352.0,95.0,-104.0,155.0,402.0,-176.0,ESP32
1781020333.4422483,EP2,351.0,98.0,-104.0,155.0,402.0,-176.0,ESP32
1781020333.489055,EP2,350.0,101.0,-104.0,155.0,402.0,-176.0,ESP32
1781020333.5372415,EP2,350.0,104.0,-105.3,155.0,402.0,-176.0,ESP32
1781020333.5672677,EP2,349.0,107.0,-105.3,155.0,402.0,-176.0,ESP32
1781020333.6135213,EP2,348.0,110.0,-105.3,155.0,402.0,-176.0,ESP32
1781020333.6608334,EP2,347.0,113.0,-105.6,155.0,402.0,-176.0,ESP32
1781020333.692388,EP2,347.0,115.0,-106.1,155.0,402.0,-176.0,ESP32
1781020333.7367573,EP2,346.0,119.0,-107.7,155.0,402.0,-176.0,ESP32
1781020333.785996,EP2,345.0,122.0,-107.7,155.0,402.0,-176.0,ESP32
1781020333.830397,EP2,343.0,128.0,-107.7,155.0,402.0,-176.0,ESP32
1781020333.8631535,EP2,343.0,128.0,-107.7,155.0,402.0,-176.0,ESP32
1781020333.905118,EP2,342.0,131.0,-107.7,155.0,402.0,-176.0,ESP32
1781020333.9511993,EP2,341.0,134.0,-106.8,155.0,402.0,-176.0,ESP32
1781020333.983693,EP2,341.0,136.0,-108.4,155.0,402.0,-176.0,ESP32
