tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781021914.8483558,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021914.8852787,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021914.9155617,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021914.96026,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.009636,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.0406814,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.0831883,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.1306198,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.1660893,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.2113376,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.2578695,EP2,352.0,52.0,-86.4,155.0,402.0,-176.0,ESP32
1781021915.2863903,EP2,352.0,53.0,-88.8,155.0,402.0,-176.0,ESP32
1781021915.3342996,EP2,351.0,55.0,-88.8,155.0,402.0,-176.0,ESP32
1781021915.3762329,EP2,351.0,58.0,-91.2,155.0,402.0,-176.0,ESP32
1781021915.4108503,EP2,351.0,60.0,-93.6,155.0,402.0,-176.0,ESP32
1781021915.4568002,EP2,350.0,63.0,-93.7,155.0,402.0,-176.0,ESP32
1781021915.5007286,EP2,349.0,66.0,-92.4,155.0,402.0,-176.0,ESP32
1781021915.5476987,EP2,349.0,69.0,-93.7,155.0,402.0,-176.0,ESP32
1781021915.5796065,EP2,349.0,72.0,-96.2,155.0,402.0,-176.0,ESP32
1781021915.6269877,EP2,348.0,75.0,-95.0,155.0,402.0,-176.0,ESP32
1781021915.675946,EP2,348.0,77.0,-96.1,155.0,402.0,-176.0,ESP32
1781021915.7017336,EP2,347.0,80.0,-96.1,155.0,402.0,-176.0,ESP32
1781021915.7510808,EP2,347.0,83.0,-98.7,155.0,402.0,-176.0,ESP32
1781021915.7960382,EP2,346.0,86.0,-96.2,155.0,402.0,-176.0,ESP32
1781021915.8286567,EP2,346.0,89.0,-98.7,155.0,402.0,-176.0,ESP32
1781021915.874056,EP2,345.0,91.0,-98.5,155.0,402.0,-176.0,ESP32
