tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780400878.7528484,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400878.791897,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400878.8218508,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400878.866891,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400878.9114044,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400878.9427412,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400878.9890084,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400879.0353808,EP2,125.0,426.0,88.7,349.0,85.0,0.0,ESP32
1780400879.0665627,EP2,125.0,426.0,88.8,349.0,85.0,0.0,ESP32
1780400879.1123211,EP2,126.0,423.0,88.7,349.0,85.0,0.0,ESP32
1780400879.161047,EP2,126.0,421.0,87.5,349.0,85.0,0.0,ESP32
1780400879.1907892,EP2,127.0,418.0,84.8,349.0,85.0,0.0,ESP32
1780400879.235866,EP2,127.0,415.0,84.9,349.0,85.0,0.0,ESP32
1780400879.2814016,EP2,128.0,412.0,84.8,349.0,85.0,0.0,ESP32
1780400879.313527,EP2,128.0,412.0,84.8,349.0,85.0,0.0,ESP32
1780400879.3579795,EP2,129.0,409.0,83.4,349.0,85.0,0.0,ESP32
1780400879.4029686,EP2,130.0,402.0,82.1,349.0,85.0,0.0,ESP32
1780400879.452016,EP2,131.0,399.0,82.1,349.0,85.0,0.0,ESP32
1780400879.4834158,EP2,131.0,396.0,80.5,349.0,85.0,0.0,ESP32
1780400879.5273907,EP2,132.0,393.0,81.9,349.0,85.0,0.0,ESP32
1780400879.576391,EP2,132.0,390.0,79.2,349.0,85.0,0.0,ESP32
1780400879.6051867,EP2,133.0,387.0,79.2,349.0,85.0,0.0,ESP32
1780400879.6518803,EP2,134.0,384.0,79.2,349.0,85.0,0.0,ESP32
1780400879.6969879,EP2,135.0,381.0,79.2,349.0,85.0,0.0,ESP32
1780400879.7440686,EP2,136.0,378.0,79.2,349.0,85.0,0.0,ESP32
1780400879.774279,EP2,137.0,375.0,79.2,349.0,85.0,0.0,ESP32
1780400879.8212774,EP2,138.0,372.0,79.2,349.0,85.0,0.0,ESP32
1780400879.8662481,EP2,139.0,369.0,79.2,349.0,85.0,0.0,ESP32
1780400879.8978598,EP2,139.0,366.0,76.6,349.0,85.0,0.0,ESP32
1780400879.9460313,EP2,140.0,363.0,75.7,349.0,85.0,0.0,ESP32
1780400879.9937155,EP2,141.0,360.0,75.7,349.0,85.0,0.0,ESP32
1780400880.023797,EP2,142.0,357.0,75.7,349.0,85.0,0.0,ESP32
1780400880.0708735,EP2,143.0,353.0,75.0,349.0,85.0,0.0,ESP32
1780400880.115841,EP2,143.0,353.0,75.0,349.0,85.0,0.0,ESP32
1780400880.147331,EP2,144.0,350.0,75.0,349.0,85.0,0.0,ESP32
1780400880.1901455,EP2,145.0,347.0,75.3,349.0,85.0,0.0,ESP32
1780400880.2392948,EP2,146.0,344.0,75.0,349.0,85.0,0.0,ESP32
