tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781020672.764203,EP2,138.0,416.0,90.0,359.0,67.0,-87.0,ESP32
1781020672.7981668,EP2,138.0,416.0,90.0,359.0,67.0,-87.0,ESP32
1781020672.8307607,EP2,138.0,416.0,90.0,359.0,67.0,-87.0,ESP32
1781020672.8755162,EP2,138.0,416.0,90.0,359.0,67.0,-87.0,ESP32
1781020672.907019,EP2,138.0,416.0,90.0,359.0,67.0,-87.0,ESP32
1781020672.9529994,EP2,139.0,415.0,88.9,359.0,67.0,-87.0,ESP32
1781020673.0026047,EP2,139.0,412.0,88.8,359.0,67.0,-87.0,ESP32
1781020673.0317864,EP2,139.0,409.0,86.4,359.0,67.0,-87.0,ESP32
1781020673.0770555,EP2,140.0,406.0,85.3,359.0,67.0,-87.0,ESP32
1781020673.120713,EP2,141.0,403.0,85.2,359.0,67.0,-87.0,ESP32
1781020673.1544373,EP2,142.0,399.0,85.1,359.0,67.0,-87.0,ESP32
1781020673.2000968,EP2,142.0,396.0,83.8,359.0,67.0,-87.0,ESP32
1781020673.2492063,EP2,142.0,393.0,82.7,359.0,67.0,-87.0,ESP32
1781020673.2938104,EP2,143.0,389.0,82.7,359.0,67.0,-87.0,ESP32
1781020673.3246207,EP2,144.0,386.0,82.7,359.0,67.0,-87.0,ESP32
1781020673.3731492,EP2,145.0,383.0,82.9,359.0,67.0,-87.0,ESP32
1781020673.4055068,EP2,146.0,380.0,82.7,359.0,67.0,-87.0,ESP32
1781020673.4498472,EP2,146.0,377.0,80.5,359.0,67.0,-87.0,ESP32
1781020673.4991417,EP2,147.0,373.0,80.3,359.0,67.0,-87.0,ESP32
1781020673.531749,EP2,148.0,369.0,80.3,359.0,67.0,-87.0,ESP32
1781020673.5760293,EP2,148.0,369.0,80.3,359.0,67.0,-87.0,ESP32
1781020673.6222873,EP2,150.0,363.0,80.1,359.0,67.0,-87.0,ESP32
1781020673.65489,EP2,150.0,360.0,78.0,359.0,67.0,-87.0,ESP32
1781020673.7013593,EP2,151.0,357.0,78.0,359.0,67.0,-87.0,ESP32
1781020673.7512107,EP2,152.0,353.0,78.9,359.0,67.0,-87.0,ESP32
1781020673.7927256,EP2,153.0,350.0,78.0,359.0,67.0,-87.0,ESP32
1781020673.8229213,EP2,154.0,347.0,79.2,359.0,67.0,-87.0,ESP32
1781020673.8714666,EP2,155.0,343.0,77.7,359.0,67.0,-87.0,ESP32
1781020673.918273,EP2,156.0,340.0,77.7,359.0,67.0,-87.0,ESP32
1781020673.9505343,EP2,157.0,337.0,77.7,359.0,67.0,-87.0,ESP32
1781020673.996431,EP2,158.0,334.0,77.7,359.0,67.0,-87.0,ESP32
1781020674.045625,EP2,159.0,331.0,76.3,359.0,67.0,-87.0,ESP32
1781020674.0743852,EP2,160.0,327.0,77.5,359.0,67.0,-87.0,ESP32
1781020674.125023,EP2,161.0,324.0,76.3,359.0,67.0,-87.0,ESP32
1781020674.1664107,EP2,162.0,321.0,76.3,359.0,67.0,-87.0,ESP32
1781020674.1972888,EP2,163.0,318.0,75.4,359.0,67.0,-87.0,ESP32
1781020674.2439253,EP2,164.0,315.0,74.2,359.0,67.0,-87.0,ESP32
1781020674.2925532,EP2,165.0,312.0,74.2,359.0,67.0,-87.0,ESP32
1781020674.3217282,EP2,166.0,309.0,73.1,359.0,67.0,-87.0,ESP32
1781020674.3705392,EP2,167.0,306.0,73.1,359.0,67.0,-87.0,ESP32
1781020674.415214,EP2,168.0,302.0,72.7,359.0,67.0,-87.0,ESP32
1781020674.4442642,EP2,170.0,299.0,72.7,359.0,67.0,-87.0,ESP32
1781020674.4910352,EP2,171.0,296.0,73.1,359.0,67.0,-87.0,ESP32
1781020674.5391757,EP2,172.0,293.0,73.1,359.0,67.0,-87.0,ESP32
1781020674.5855193,EP2,173.0,290.0,70.4,359.0,67.0,-87.0,ESP32
1781020674.616676,EP2,175.0,287.0,71.9,359.0,67.0,-87.0,ESP32
1781020674.6607301,EP2,176.0,283.0,71.2,359.0,67.0,-87.0,ESP32
1781020674.7083528,EP2,177.0,280.0,71.6,359.0,67.0,-87.0,ESP32
1781020674.7381837,EP2,179.0,277.0,71.2,359.0,67.0,-87.0,ESP32
1781020674.783824,EP2,180.0,275.0,71.9,359.0,67.0,-87.0,ESP32
1781020674.8329206,EP2,181.0,272.0,71.9,359.0,67.0,-87.0,ESP32
1781020674.8649647,EP2,182.0,269.0,70.8,359.0,67.0,-87.0,ESP32
1781020674.9088404,EP2,183.0,266.0,69.3,359.0,67.0,-87.0,ESP32
1781020674.9554613,EP2,186.0,260.0,69.3,359.0,67.0,-87.0,ESP32
1781020674.9871104,EP2,186.0,260.0,69.3,359.0,67.0,-87.0,ESP32
1781020675.0365512,EP2,187.0,257.0,68.2,359.0,67.0,-87.0,ESP32
1781020675.082734,EP2,189.0,254.0,68.9,359.0,67.0,-87.0,ESP32
