tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781019319.8899786,EP2,164.0,377.0,81.7,359.0,67.0,-87.0,ESP32
1781019319.9220483,EP2,164.0,377.0,81.7,359.0,67.0,-87.0,ESP32
1781019319.956228,EP2,164.0,377.0,81.7,359.0,67.0,-87.0,ESP32
1781019319.9983585,EP2,164.0,377.0,81.7,359.0,67.0,-87.0,ESP32
1781019320.0453973,EP2,164.0,377.0,81.7,359.0,67.0,-87.0,ESP32
1781019320.0778823,EP2,164.0,375.0,82.7,359.0,67.0,-87.0,ESP32
1781019320.1212234,EP2,164.0,372.0,81.4,359.0,67.0,-87.0,ESP32
1781019320.1679192,EP2,164.0,369.0,80.5,359.0,67.0,-87.0,ESP32
1781019320.2026396,EP2,165.0,366.0,80.5,359.0,67.0,-87.0,ESP32
1781019320.2482038,EP2,165.0,362.0,80.2,359.0,67.0,-87.0,ESP32
1781019320.2964308,EP2,165.0,359.0,79.3,359.0,67.0,-87.0,ESP32
1781019320.324777,EP2,166.0,356.0,80.5,359.0,67.0,-87.0,ESP32
1781019320.3762174,EP2,166.0,352.0,79.3,359.0,67.0,-87.0,ESP32
1781019320.4206028,EP2,167.0,349.0,80.2,359.0,67.0,-87.0,ESP32
1781019320.4507315,EP2,167.0,346.0,79.3,359.0,67.0,-87.0,ESP32
1781019320.4966578,EP2,167.0,342.0,78.9,359.0,67.0,-87.0,ESP32
1781019320.5461352,EP2,168.0,339.0,80.0,359.0,67.0,-87.0,ESP32
1781019320.5767941,EP2,168.0,339.0,80.0,359.0,67.0,-87.0,ESP32
1781019320.62149,EP2,169.0,332.0,80.0,359.0,67.0,-87.0,ESP32
1781019320.6689837,EP2,169.0,328.0,78.9,359.0,67.0,-87.0,ESP32
1781019320.7154536,EP2,170.0,325.0,78.9,359.0,67.0,-87.0,ESP32
1781019320.7478154,EP2,171.0,322.0,79.1,359.0,67.0,-87.0,ESP32
1781019320.796891,EP2,171.0,319.0,79.1,359.0,67.0,-87.0,ESP32
1781019320.8396676,EP2,171.0,315.0,77.6,359.0,67.0,-87.0,ESP32
1781019320.872099,EP2,172.0,312.0,78.1,359.0,67.0,-87.0,ESP32
1781019320.9188616,EP2,173.0,308.0,78.7,359.0,67.0,-87.0,ESP32
