tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780398328.809736,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398328.8478186,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398328.8939316,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398328.939143,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398328.9669607,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398329.0152302,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398329.060188,EP2,124.0,425.0,87.7,349.0,85.0,0.0,ESP32
1780398329.0886903,EP2,124.0,424.0,87.6,349.0,85.0,0.0,ESP32
1780398329.1353238,EP2,125.0,419.0,87.5,349.0,85.0,0.0,ESP32
1780398329.1806679,EP2,125.0,417.0,85.1,349.0,85.0,0.0,ESP32
1780398329.2131288,EP2,125.0,414.0,85.1,349.0,85.0,0.0,ESP32
1780398329.2586286,EP2,126.0,410.0,87.5,349.0,85.0,0.0,ESP32
1780398329.302619,EP2,126.0,407.0,86.3,349.0,85.0,0.0,ESP32
1780398329.354667,EP2,126.0,404.0,83.8,349.0,85.0,0.0,ESP32
1780398329.3826094,EP2,126.0,401.0,83.8,349.0,85.0,0.0,ESP32
1780398329.4288409,EP2,126.0,398.0,83.7,349.0,85.0,0.0,ESP32
1780398329.4750276,EP2,127.0,394.0,83.7,349.0,85.0,0.0,ESP32
1780398329.5097857,EP2,127.0,392.0,83.8,349.0,85.0,0.0,ESP32
1780398329.5526354,EP2,128.0,388.0,84.9,349.0,85.0,0.0,ESP32
1780398329.601112,EP2,128.0,385.0,83.7,349.0,85.0,0.0,ESP32
1780398329.6320333,EP2,128.0,382.0,82.6,349.0,85.0,0.0,ESP32
1780398329.6752875,EP2,129.0,378.0,83.5,349.0,85.0,0.0,ESP32
1780398329.723657,EP2,129.0,375.0,82.4,349.0,85.0,0.0,ESP32
1780398329.7682137,EP2,130.0,372.0,83.7,349.0,85.0,0.0,ESP32
1780398329.801593,EP2,130.0,369.0,81.3,349.0,85.0,0.0,ESP32
1780398329.8450074,EP2,131.0,365.0,83.5,349.0,85.0,0.0,ESP32
1780398329.8919022,EP2,131.0,363.0,82.6,349.0,85.0,0.0,ESP32
1780398329.923231,EP2,131.0,359.0,81.3,349.0,85.0,0.0,ESP32
1780398329.9698138,EP2,131.0,359.0,81.3,349.0,85.0,0.0,ESP32
1780398330.0179083,EP2,131.0,356.0,81.0,349.0,85.0,0.0,ESP32
1780398330.0497978,EP2,132.0,353.0,81.2,349.0,85.0,0.0,ESP32
1780398330.0943005,EP2,132.0,350.0,81.3,349.0,85.0,0.0,ESP32
1780398330.1401312,EP2,133.0,347.0,81.2,349.0,85.0,0.0,ESP32
1780398330.1872396,EP2,134.0,341.0,81.2,349.0,85.0,0.0,ESP32
1780398330.2169719,EP2,134.0,338.0,79.9,349.0,85.0,0.0,ESP32
1780398330.2607734,EP2,135.0,335.0,81.2,349.0,85.0,0.0,ESP32
1780398330.3079212,EP2,136.0,332.0,81.2,349.0,85.0,0.0,ESP32
1780398330.338293,EP2,136.0,328.0,81.0,349.0,85.0,0.0,ESP32
1780398330.3838906,EP2,137.0,326.0,81.2,349.0,85.0,0.0,ESP32
1780398330.4306297,EP2,137.0,322.0,79.7,349.0,85.0,0.0,ESP32
1780398330.4624457,EP2,137.0,319.0,78.4,349.0,85.0,0.0,ESP32
1780398330.509901,EP2,138.0,316.0,78.4,349.0,85.0,0.0,ESP32
1780398330.5555475,EP2,139.0,313.0,78.4,349.0,85.0,0.0,ESP32
1780398330.590255,EP2,139.0,310.0,77.2,349.0,85.0,0.0,ESP32
1780398330.635252,EP2,140.0,307.0,78.4,349.0,85.0,0.0,ESP32
1780398330.6831176,EP2,141.0,304.0,78.2,349.0,85.0,0.0,ESP32
1780398330.7170298,EP2,141.0,302.0,77.5,349.0,85.0,0.0,ESP32
1780398330.758815,EP2,142.0,298.0,76.9,349.0,85.0,0.0,ESP32
1780398330.80425,EP2,143.0,295.0,78.2,349.0,85.0,0.0,ESP32
1780398330.8473265,EP2,143.0,292.0,76.9,349.0,85.0,0.0,ESP32
1780398330.880703,EP2,143.0,292.0,76.9,349.0,85.0,0.0,ESP32
1780398330.926759,EP2,144.0,289.0,77.5,349.0,85.0,0.0,ESP32
1780398330.9733336,EP2,145.0,286.0,77.2,349.0,85.0,0.0,ESP32
1780398331.0185368,EP2,146.0,280.0,76.0,349.0,85.0,0.0,ESP32
1780398331.0496602,EP2,147.0,278.0,77.2,349.0,85.0,0.0,ESP32
1780398331.095709,EP2,148.0,275.0,77.2,349.0,85.0,0.0,ESP32
1780398331.1432583,EP2,148.0,271.0,74.1,349.0,85.0,0.0,ESP32
