timestamp,marker_id,x,y,theta
1782318520.6888566,0,253.0,278.0,35.9
1782318520.7200892,1,393.0,280.0,59.0
1782318520.7200892,0,254.0,277.0,32.3
1782318520.7668307,1,393.0,280.0,59.0
1782318520.7668307,0,254.0,277.0,32.3
1782318520.8102918,1,393.0,280.0,59.0
1782318520.8102918,0,254.0,277.0,32.3
1782318520.8564737,1,396.0,274.0,57.5
1782318520.8564737,0,258.0,275.0,28.7
1782318520.8886557,1,397.0,273.0,55.9
1782318520.8886557,0,259.0,275.0,28.0
1782318520.9353716,1,398.0,271.0,54.3
1782318520.9353716,0,260.0,275.0,27.3
1782318520.984658,1,399.0,270.0,54.8
1782318520.984658,0,261.0,274.0,23.8
1782318521.01368,1,401.0,268.0,55.1
1782318521.01368,0,262.0,274.0,25.2
1782318521.0614982,1,402.0,267.0,55.1
1782318521.0614982,0,263.0,273.0,22.4
1782318521.1088302,1,402.0,267.0,55.1
1782318521.1088302,0,263.0,273.0,22.4
1782318521.1392827,1,402.0,267.0,55.1
1782318521.1392827,0,263.0,273.0,22.4
1782318521.1893084,1,405.0,263.0,50.9
1782318521.1893084,0,264.0,271.0,35.9
1782318521.2330036,1,407.0,262.0,50.0
1782318521.2330036,0,263.0,269.0,47.3
1782318521.2636495,1,408.0,261.0,48.0
1782318521.2636495,0,262.0,268.0,55.4
1782318521.3120792,1,408.0,261.0,48.0
1782318521.3120792,0,262.0,268.0,55.4
1782318521.3563318,1,408.0,261.0,48.0
1782318521.3563318,0,262.0,268.0,55.4
1782318521.3898163,1,411.0,258.0,44.0
1782318521.3898163,0,259.0,265.0,77.5
1782318521.4363394,1,412.0,257.0,43.0
1782318521.4363394,0,259.0,263.0,77.5
1782318521.4801517,1,413.0,256.0,44.0
1782318521.4801517,0,259.0,261.0,79.3
1782318521.5133522,1,414.0,255.0,43.1
1782318521.5133522,0,259.0,259.0,82.3
1782318521.5584505,1,415.0,254.0,43.1
1782318521.5584505,0,259.0,257.0,80.8
1782318521.6067464,1,416.0,253.0,43.1
1782318521.6067464,0,260.0,254.0,82.3
1782318521.638531,1,416.0,253.0,43.1
1782318521.638531,0,260.0,254.0,82.3
1782318521.6817546,1,416.0,253.0,43.1
1782318521.6817546,0,260.0,254.0,82.3
1782318521.729361,1,419.0,250.0,39.1
1782318521.729361,0,260.0,247.0,82.3
1782318521.7621858,1,420.0,250.0,40.2
1782318521.7621858,0,261.0,245.0,85.5
1782318521.8086,1,421.0,249.0,38.2
1782318521.8086,0,260.0,242.0,85.4
1782318521.856254,1,421.0,249.0,38.2
1782318521.856254,0,260.0,242.0,85.4
1782318521.8893924,1,422.0,248.0,37.1
1782318521.8893924,0,260.0,240.0,85.5
1782318521.9337115,1,423.0,247.0,36.3
1782318521.9337115,0,260.0,235.0,86.9
1782318521.9806669,1,424.0,247.0,37.4
1782318521.9806669,0,260.0,232.0,88.4
1782318522.012727,1,425.0,246.0,38.2
1782318522.012727,0,260.0,230.0,90.0
1782318522.058771,1,426.0,245.0,35.2
1782318522.058771,0,260.0,228.0,91.5
1782318522.109191,1,427.0,245.0,33.7
1782318522.109191,0,259.0,226.0,91.5
1782318522.139578,1,427.0,245.0,33.7
1782318522.139578,0,259.0,226.0,91.5
1782318522.182355,1,427.0,245.0,33.7
1782318522.182355,0,259.0,226.0,91.5
1782318522.2299082,1,426.0,241.0,49.8
1782318522.2299082,0,258.0,220.0,97.7
1782318522.2740412,1,426.0,241.0,60.4
1782318522.2740412,0,257.0,218.0,97.7
1782318522.3075087,1,425.0,238.0,62.1
1782318522.3075087,0,257.0,216.0,100.7
1782318522.3530664,1,425.0,238.0,62.1
1782318522.3530664,0,257.0,216.0,100.7
1782318522.3995423,1,425.0,238.0,62.1
1782318522.3995423,0,257.0,216.0,100.7
1782318522.4328437,1,424.0,233.0,76.0
1782318522.4328437,0,255.0,210.0,107.4
1782318522.4784932,1,424.0,230.0,78.1
1782318522.4784932,0,254.0,209.0,108.4
1782318522.5224752,1,424.0,228.0,82.7
1782318522.5224752,0,253.0,207.0,108.9
1782318522.5527825,1,424.0,226.0,84.1
1782318522.5527825,0,252.0,205.0,110.9
1782318522.5986364,1,424.0,224.0,87.1
1782318522.5986364,0,251.0,203.0,113.0
1782318522.648561,1,424.0,222.0,88.5
1782318522.648561,0,250.0,201.0,115.9
1782318522.6901395,1,424.0,222.0,88.5
1782318522.6901395,0,250.0,201.0,115.9
1782318522.722139,1,424.0,222.0,88.5
1782318522.722139,0,250.0,201.0,115.9
1782318522.7675507,1,423.0,216.0,90.0
1782318522.7675507,0,246.0,197.0,117.3
1782318522.8140519,1,423.0,214.0,92.9
1782318522.8140519,0,245.0,195.0,119.4
1782318522.8456447,1,422.0,211.0,92.9
1782318522.8456447,0,244.0,193.0,120.7
1782318522.8943646,1,422.0,211.0,92.9
1782318522.8943646,0,244.0,193.0,120.7
1782318522.9401994,1,422.0,208.0,95.7
1782318522.9401994,0,241.0,190.0,127.2
1782318522.9706538,1,421.0,206.0,97.1
1782318522.9706538,0,241.0,189.0,126.3
1782318523.0176868,1,420.0,203.0,97.5
1782318523.0176868,0,239.0,188.0,127.2
1782318523.0636442,1,420.0,202.0,100.2
1782318523.0636442,0,238.0,186.0,129.4
1782318523.0946627,1,419.0,200.0,101.6
1782318523.0946627,0,237.0,185.0,130.6
1782318523.1401637,1,418.0,198.0,103.3
1782318523.1401637,0,235.0,184.0,131.6
1782318523.1897337,1,417.0,197.0,104.4
1782318523.1897337,0,234.0,183.0,133.9
1782318523.23456,1,417.0,197.0,104.4
1782318523.23456,0,234.0,183.0,133.9
1782318523.2661633,1,415.0,193.0,108.0
1782318523.2661633,0,231.0,181.0,137.2
1782318523.3145099,1,414.0,191.0,109.9
1782318523.3145099,0,229.0,180.0,137.3
1782318523.358034,1,414.0,191.0,109.9
1782318523.358034,0,229.0,180.0,137.3
1782318523.3895042,1,413.0,190.0,110.7
1782318523.3895042,0,228.0,179.0,139.4
1782318523.4363704,1,413.0,190.0,110.7
1782318523.4363704,0,228.0,179.0,139.4
1782318523.4689717,1,410.0,185.0,115.3
