tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1781022144.0102131,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.0466175,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.0793185,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.126347,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.169623,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.2029133,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.2486408,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.293545,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.3285956,EP2,137.0,435.0,86.9,359.0,67.0,-87.0,ESP32
1781022144.3709762,EP2,138.0,433.0,87.8,359.0,67.0,-87.0,ESP32
1781022144.4189777,EP2,138.0,430.0,87.9,359.0,67.0,-87.0,ESP32
1781022144.463839,EP2,139.0,424.0,85.7,359.0,67.0,-87.0,ESP32
1781022144.49573,EP2,139.0,424.0,85.7,359.0,67.0,-87.0,ESP32
1781022144.5435288,EP2,139.0,420.0,85.6,359.0,67.0,-87.0,ESP32
1781022144.5754547,EP2,139.0,416.0,84.4,359.0,67.0,-87.0,ESP32
1781022144.6189182,EP2,139.0,413.0,83.3,359.0,67.0,-87.0,ESP32
1781022144.667258,EP2,140.0,410.0,85.6,359.0,67.0,-87.0,ESP32
1781022144.7136812,EP2,141.0,403.0,84.5,359.0,67.0,-87.0,ESP32
1781022144.7473135,EP2,141.0,403.0,84.5,359.0,67.0,-87.0,ESP32
1781022144.7931538,EP2,141.0,399.0,84.4,359.0,67.0,-87.0,ESP32
1781022144.837343,EP2,142.0,392.0,83.2,359.0,67.0,-87.0,ESP32
1781022144.8686,EP2,142.0,392.0,83.2,359.0,67.0,-87.0,ESP32
1781022144.914169,EP2,142.0,389.0,82.3,359.0,67.0,-87.0,ESP32
1781022144.964781,EP2,143.0,382.0,82.0,359.0,67.0,-87.0,ESP32
1781022144.9930773,EP2,143.0,382.0,82.0,359.0,67.0,-87.0,ESP32
1781022145.0394022,EP2,144.0,379.0,82.3,359.0,67.0,-87.0,ESP32
1781022145.0867512,EP2,144.0,375.0,80.9,359.0,67.0,-87.0,ESP32
1781022145.1303482,EP2,145.0,368.0,80.7,359.0,67.0,-87.0,ESP32
1781022145.1613147,EP2,145.0,368.0,80.7,359.0,67.0,-87.0,ESP32
1781022145.2062328,EP2,145.0,365.0,80.0,359.0,67.0,-87.0,ESP32
1781022145.2525365,EP2,146.0,361.0,79.8,359.0,67.0,-87.0,ESP32
1781022145.284443,EP2,147.0,358.0,79.8,359.0,67.0,-87.0,ESP32
1781022145.3313751,EP2,147.0,355.0,79.8,359.0,67.0,-87.0,ESP32
1781022145.3771346,EP2,148.0,351.0,78.5,359.0,67.0,-87.0,ESP32
1781022145.4098008,EP2,149.0,348.0,80.9,359.0,67.0,-87.0,ESP32
1781022145.4579916,EP2,149.0,345.0,79.8,359.0,67.0,-87.0,ESP32
1781022145.499997,EP2,150.0,342.0,79.8,359.0,67.0,-87.0,ESP32
1781022145.5337708,EP2,150.0,342.0,79.8,359.0,67.0,-87.0,ESP32
1781022145.5794797,EP2,151.0,335.0,78.5,359.0,67.0,-87.0,ESP32
1781022145.6253085,EP2,152.0,332.0,79.6,359.0,67.0,-87.0,ESP32
1781022145.6718285,EP2,153.0,325.0,77.1,359.0,67.0,-87.0,ESP32
1781022145.7038414,EP2,153.0,325.0,77.1,359.0,67.0,-87.0,ESP32
1781022145.748182,EP2,154.0,322.0,77.6,359.0,67.0,-87.0,ESP32
1781022145.796883,EP2,155.0,315.0,76.0,359.0,67.0,-87.0,ESP32
1781022145.8308654,EP2,155.0,315.0,76.0,359.0,67.0,-87.0,ESP32
1781022145.8748372,EP2,156.0,312.0,77.1,359.0,67.0,-87.0,ESP32
1781022145.9188313,EP2,158.0,306.0,76.2,359.0,67.0,-87.0,ESP32
1781022145.9522216,EP2,158.0,306.0,76.2,359.0,67.0,-87.0,ESP32
1781022145.9969952,EP2,158.0,302.0,73.4,359.0,67.0,-87.0,ESP32
1781022146.046935,EP2,159.0,299.0,74.1,359.0,67.0,-87.0,ESP32
1781022146.0761478,EP2,160.0,296.0,75.1,359.0,67.0,-87.0,ESP32
1781022146.1214879,EP2,161.0,293.0,76.0,359.0,67.0,-87.0,ESP32
1781022146.1697612,EP2,162.0,290.0,76.0,359.0,67.0,-87.0,ESP32
1781022146.1983585,EP2,162.0,286.0,73.1,359.0,67.0,-87.0,ESP32
1781022146.2455747,EP2,163.0,283.0,73.7,359.0,67.0,-87.0,ESP32
