tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780401387.8655777,EP2,124.0,418.0,87.5,349.0,85.0,0.0,ESP32
1780401387.8965442,EP2,124.0,418.0,87.5,349.0,85.0,0.0,ESP32
1780401387.91483,EP2,124.0,418.0,87.5,349.0,85.0,0.0,ESP32
1780401387.9469664,EP2,124.0,418.0,87.5,349.0,85.0,0.0,ESP32
1780401387.992299,EP2,124.0,418.0,87.5,349.0,85.0,0.0,ESP32
1780401388.023779,EP2,124.0,418.0,87.5,349.0,85.0,0.0,ESP32
1780401388.0727575,EP2,124.0,418.0,87.6,349.0,85.0,0.0,ESP32
1780401388.1182387,EP2,125.0,417.0,86.2,349.0,85.0,0.0,ESP32
1780401388.1478155,EP2,125.0,415.0,84.8,349.0,85.0,0.0,ESP32
1780401388.1946387,EP2,126.0,412.0,82.2,349.0,85.0,0.0,ESP32
1780401388.2378573,EP2,126.0,410.0,81.2,349.0,85.0,0.0,ESP32
1780401388.2697608,EP2,127.0,407.0,82.4,349.0,85.0,0.0,ESP32
1780401388.3163712,EP2,127.0,403.0,79.5,349.0,85.0,0.0,ESP32
1780401388.36127,EP2,128.0,400.0,79.5,349.0,85.0,0.0,ESP32
1780401388.406659,EP2,129.0,397.0,81.0,349.0,85.0,0.0,ESP32
1780401388.4380693,EP2,129.0,394.0,79.5,349.0,85.0,0.0,ESP32
1780401388.4857514,EP2,130.0,391.0,79.5,349.0,85.0,0.0,ESP32
1780401388.5307882,EP2,131.0,388.0,80.8,349.0,85.0,0.0,ESP32
1780401388.5625834,EP2,131.0,385.0,78.4,349.0,85.0,0.0,ESP32
1780401388.6068916,EP2,131.0,385.0,78.4,349.0,85.0,0.0,ESP32
1780401388.6503232,EP2,133.0,379.0,79.7,349.0,85.0,0.0,ESP32
1780401388.6990342,EP2,134.0,376.0,79.5,349.0,85.0,0.0,ESP32
1780401388.7298625,EP2,134.0,376.0,79.5,349.0,85.0,0.0,ESP32
1780401388.7728581,EP2,135.0,370.0,77.2,349.0,85.0,0.0,ESP32
1780401388.8199701,EP2,136.0,367.0,77.2,349.0,85.0,0.0,ESP32
1780401388.8649569,EP2,137.0,364.0,77.2,349.0,85.0,0.0,ESP32
