tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780401448.0649395,EP2,452.0,398.0,-6.2,158.0,112.0,85.0,ESP32
1780401448.1032572,EP2,452.0,398.0,-6.2,158.0,112.0,85.0,ESP32
1780401448.1194303,EP2,452.0,398.0,-6.2,158.0,112.0,85.0,ESP32
1780401448.1497936,EP2,452.0,398.0,-6.2,158.0,112.0,85.0,ESP32
1780401448.1989837,EP2,452.0,398.0,-6.2,158.0,112.0,85.0,ESP32
1780401448.2298326,EP2,452.0,398.0,-7.3,158.0,112.0,85.0,ESP32
1780401448.2776582,EP2,452.0,398.0,-7.3,158.0,112.0,85.0,ESP32
1780401448.324279,EP2,452.0,398.0,-7.3,158.0,112.0,85.0,ESP32
1780401448.3682644,EP2,452.0,398.0,-6.2,158.0,112.0,85.0,ESP32
1780401448.3981206,EP2,453.0,397.0,-0.0,158.0,112.0,85.0,ESP32
1780401448.4454505,EP2,452.0,392.0,19.9,158.0,112.0,85.0,ESP32
1780401448.4915996,EP2,452.0,392.0,19.9,158.0,112.0,85.0,ESP32
1780401448.522686,EP2,450.0,388.0,44.2,158.0,112.0,85.0,ESP32
1780401448.5706246,EP2,450.0,388.0,44.2,158.0,112.0,85.0,ESP32
1780401448.617049,EP2,446.0,384.0,64.0,158.0,112.0,85.0,ESP32
1780401448.6465023,EP2,444.0,383.0,75.4,158.0,112.0,85.0,ESP32
1780401448.6947956,EP2,441.0,382.0,82.6,158.0,112.0,85.0,ESP32
1780401448.7410119,EP2,439.0,382.0,95.9,158.0,112.0,85.0,ESP32
1780401448.7719014,EP2,437.0,382.0,105.8,158.0,112.0,85.0,ESP32
1780401448.8203804,EP2,437.0,382.0,105.8,158.0,112.0,85.0,ESP32
1780401449.4072628,EP2,401.0,357.0,140.2,158.0,112.0,85.0,ESP32
1780401449.4832764,EP2,395.0,353.0,140.2,158.0,112.0,85.0,ESP32
1780401449.5291255,EP2,393.0,351.0,141.0,158.0,112.0,85.0,ESP32
1780401449.5758433,EP2,393.0,351.0,141.0,158.0,112.0,85.0,ESP32
1780401449.6074657,EP2,388.0,347.0,141.9,158.0,112.0,85.0,ESP32
1780401449.6519938,EP2,388.0,347.0,141.9,158.0,112.0,85.0,ESP32
