tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780481399.1133258,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.1502519,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.1937945,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.2227573,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.2697477,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.3150403,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.3449214,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.393531,EP2,113.0,430.0,101.8,436.0,111.0,0.0,SERVIDOR
1780481399.4387083,EP2,114.0,430.0,99.5,436.0,111.0,0.0,SERVIDOR
1780481399.4729168,EP2,115.0,430.0,96.6,436.0,111.0,0.0,SERVIDOR
1780481399.5155594,EP2,116.0,430.0,90.0,436.0,111.0,0.0,SERVIDOR
1780481399.5636096,EP2,117.0,430.0,82.4,436.0,111.0,0.0,SERVIDOR
1780481399.6119967,EP2,119.0,430.0,76.9,436.0,111.0,0.0,SERVIDOR
1780481399.639806,EP2,120.0,431.0,69.1,436.0,111.0,0.0,SERVIDOR
1780481399.688668,EP2,121.0,432.0,62.3,436.0,111.0,0.0,SERVIDOR
1780481399.735268,EP2,121.0,432.0,62.3,436.0,111.0,0.0,SERVIDOR
1780481399.7649739,EP2,124.0,431.0,53.1,436.0,111.0,0.0,SERVIDOR
1780481399.806797,EP2,126.0,429.0,55.2,436.0,111.0,0.0,SERVIDOR
1780481399.8561938,EP2,127.0,427.0,55.2,436.0,111.0,0.0,SERVIDOR
1780481399.8860002,EP2,129.0,424.0,55.6,436.0,111.0,0.0,SERVIDOR
1780481399.933849,EP2,130.0,422.0,54.2,436.0,111.0,0.0,SERVIDOR
1780481399.9785173,EP2,132.0,420.0,55.2,436.0,111.0,0.0,SERVIDOR
1780481400.0237775,EP2,132.0,420.0,55.2,436.0,111.0,0.0,SERVIDOR
1780481400.0573967,EP2,134.0,418.0,55.2,436.0,111.0,0.0,SERVIDOR
1780481400.1028137,EP2,137.0,413.0,55.2,436.0,111.0,0.0,SERVIDOR
1780481400.149081,EP2,138.0,411.0,53.1,436.0,111.0,0.0,SERVIDOR
