tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780481090.8896446,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481090.9182246,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481090.9485965,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481090.9963717,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481091.0419881,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481091.0740764,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481091.11753,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481091.1631489,EP2,109.0,440.0,111.0,436.0,111.0,0.0,SERVIDOR
1780481091.2101762,EP2,109.0,441.0,110.1,436.0,111.0,0.0,SERVIDOR
1780481091.2421336,EP2,109.0,441.0,110.1,436.0,111.0,0.0,SERVIDOR
1780481091.2896397,EP2,109.0,441.0,110.1,436.0,111.0,0.0,SERVIDOR
1780481091.3322752,EP2,111.0,440.0,103.7,436.0,111.0,0.0,SERVIDOR
1780481091.3655064,EP2,111.0,440.0,103.7,436.0,111.0,0.0,SERVIDOR
1780481091.4108613,EP2,112.0,440.0,96.8,436.0,111.0,0.0,SERVIDOR
1780481091.459368,EP2,113.0,440.0,88.6,436.0,111.0,0.0,SERVIDOR
1780481091.4895058,EP2,115.0,440.0,82.2,436.0,111.0,0.0,SERVIDOR
1780481091.5339499,EP2,116.0,441.0,76.3,436.0,111.0,0.0,SERVIDOR
1780481091.5795019,EP2,118.0,441.0,72.0,436.0,111.0,0.0,SERVIDOR
1780481091.6275048,EP2,119.0,439.0,65.1,436.0,111.0,0.0,SERVIDOR
1780481091.6572773,EP2,119.0,439.0,65.1,436.0,111.0,0.0,SERVIDOR
1780481091.7010815,EP2,121.0,437.0,65.7,436.0,111.0,0.0,SERVIDOR
1780481091.7459562,EP2,122.0,434.0,65.8,436.0,111.0,0.0,SERVIDOR
1780481091.7818983,EP2,123.0,432.0,65.7,436.0,111.0,0.0,SERVIDOR
1780481091.8243062,EP2,124.0,429.0,65.8,436.0,111.0,0.0,SERVIDOR
1780481091.8729994,EP2,125.0,426.0,64.6,436.0,111.0,0.0,SERVIDOR
1780481091.90237,EP2,127.0,424.0,66.3,436.0,111.0,0.0,SERVIDOR
1780481091.949967,EP2,128.0,421.0,64.6,436.0,111.0,0.0,SERVIDOR
1780481091.997845,EP2,129.0,419.0,65.1,436.0,111.0,0.0,SERVIDOR
1780481092.041698,EP2,131.0,414.0,62.9,436.0,111.0,0.0,SERVIDOR
1780481092.077503,EP2,131.0,414.0,62.9,436.0,111.0,0.0,SERVIDOR
1780481092.1203544,EP2,133.0,411.0,64.0,436.0,111.0,0.0,SERVIDOR
1780481092.1679254,EP2,135.0,406.0,63.4,436.0,111.0,0.0,SERVIDOR
1780481092.1961448,EP2,135.0,406.0,63.4,436.0,111.0,0.0,SERVIDOR
1780481092.2420256,EP2,136.0,404.0,63.4,436.0,111.0,0.0,SERVIDOR
1780481092.2893724,EP2,138.0,401.0,63.4,436.0,111.0,0.0,SERVIDOR
1780481092.3331206,EP2,139.0,399.0,63.4,436.0,111.0,0.0,SERVIDOR
1780481092.365662,EP2,140.0,396.0,62.2,436.0,111.0,0.0,SERVIDOR
1780481092.4126372,EP2,141.0,394.0,62.2,436.0,111.0,0.0,SERVIDOR
1780481092.458206,EP2,142.0,391.0,61.1,436.0,111.0,0.0,SERVIDOR
1780481092.4906862,EP2,143.0,389.0,61.1,436.0,111.0,0.0,SERVIDOR
1780481092.537429,EP2,145.0,387.0,61.7,436.0,111.0,0.0,SERVIDOR
1780481092.5825665,EP2,146.0,384.0,61.1,436.0,111.0,0.0,SERVIDOR
1780481092.614038,EP2,148.0,382.0,62.2,436.0,111.0,0.0,SERVIDOR
1780481092.6600914,EP2,149.0,379.0,61.6,436.0,111.0,0.0,SERVIDOR
1780481092.7043562,EP2,150.0,377.0,60.4,436.0,111.0,0.0,SERVIDOR
1780481092.7494056,EP2,151.0,375.0,61.1,436.0,111.0,0.0,SERVIDOR
1780481092.781087,EP2,153.0,372.0,60.4,436.0,111.0,0.0,SERVIDOR
1780481092.8311033,EP2,154.0,370.0,60.4,436.0,111.0,0.0,SERVIDOR
1780481092.8742108,EP2,156.0,367.0,59.7,436.0,111.0,0.0,SERVIDOR
1780481092.904821,EP2,157.0,365.0,60.4,436.0,111.0,0.0,SERVIDOR
1780481092.9517965,EP2,158.0,363.0,59.3,436.0,111.0,0.0,SERVIDOR
1780481092.9974697,EP2,160.0,360.0,58.6,436.0,111.0,0.0,SERVIDOR
1780481093.0416825,EP2,162.0,356.0,58.6,436.0,111.0,0.0,SERVIDOR
1780481093.0766835,EP2,162.0,356.0,58.6,436.0,111.0,0.0,SERVIDOR
1780481093.1218913,EP2,164.0,354.0,59.3,436.0,111.0,0.0,SERVIDOR
1780481093.1672652,EP2,167.0,349.0,57.8,436.0,111.0,0.0,SERVIDOR
1780481093.198789,EP2,167.0,349.0,57.8,436.0,111.0,0.0,SERVIDOR
1780481093.2420888,EP2,168.0,347.0,58.6,436.0,111.0,0.0,SERVIDOR
