tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780481189.007328,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.0334556,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.0738869,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.1202424,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.149533,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.195698,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.242329,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.2771852,EP2,116.0,435.0,102.4,436.0,111.0,0.0,ESP32
1780481189.3194268,EP2,117.0,435.0,99.5,436.0,111.0,0.0,ESP32
1780481189.3655596,EP2,118.0,435.0,92.7,436.0,111.0,0.0,ESP32
1780481189.4124632,EP2,120.0,435.0,88.7,436.0,111.0,0.0,ESP32
1780481189.4431822,EP2,121.0,435.0,80.8,436.0,111.0,0.0,ESP32
1780481189.48772,EP2,122.0,435.0,72.4,436.0,111.0,0.0,ESP32
1780481189.5357969,EP2,124.0,436.0,65.2,436.0,111.0,0.0,ESP32
1780481189.5654926,EP2,125.0,437.0,57.7,436.0,111.0,0.0,ESP32
1780481189.6110287,EP2,127.0,438.0,53.9,436.0,111.0,0.0,ESP32
1780481189.6590297,EP2,129.0,437.0,52.4,436.0,111.0,0.0,ESP32
1780481189.7048187,EP2,130.0,435.0,48.6,436.0,111.0,0.0,ESP32
1780481189.7356193,EP2,132.0,433.0,47.7,436.0,111.0,0.0,ESP32
1780481189.7800722,EP2,134.0,431.0,49.7,436.0,111.0,0.0,ESP32
1780481189.8293235,EP2,136.0,429.0,48.8,436.0,111.0,0.0,ESP32
1780481189.8615239,EP2,138.0,427.0,48.8,436.0,111.0,0.0,ESP32
1780481189.9039376,EP2,139.0,425.0,47.7,436.0,111.0,0.0,ESP32
1780481189.952818,EP2,141.0,423.0,47.7,436.0,111.0,0.0,ESP32
1780481189.982533,EP2,143.0,421.0,47.7,436.0,111.0,0.0,ESP32
1780481190.0290585,EP2,145.0,419.0,48.8,436.0,111.0,0.0,ESP32
1780481190.0781603,EP2,147.0,417.0,48.7,436.0,111.0,0.0,ESP32
1780481190.1059432,EP2,149.0,415.0,48.7,436.0,111.0,0.0,ESP32
1780481190.1510534,EP2,151.0,413.0,48.7,436.0,111.0,0.0,ESP32
1780481190.196439,EP2,152.0,411.0,45.9,436.0,111.0,0.0,ESP32
1780481190.243874,EP2,154.0,409.0,45.9,436.0,111.0,0.0,ESP32
1780481190.2754169,EP2,156.0,406.0,46.9,436.0,111.0,0.0,ESP32
1780481190.3208253,EP2,156.0,406.0,46.9,436.0,111.0,0.0,ESP32
1780481190.3661597,EP2,160.0,402.0,46.0,436.0,111.0,0.0,ESP32
1780481190.410611,EP2,162.0,400.0,46.0,436.0,111.0,0.0,ESP32
1780481190.4407947,EP2,163.0,399.0,45.9,436.0,111.0,0.0,ESP32
1780481190.488683,EP2,166.0,396.0,46.0,436.0,111.0,0.0,ESP32
1780481190.5351205,EP2,167.0,395.0,46.8,436.0,111.0,0.0,ESP32
1780481190.5667903,EP2,169.0,393.0,45.9,436.0,111.0,0.0,ESP32
1780481190.6114702,EP2,171.0,391.0,45.9,436.0,111.0,0.0,ESP32
1780481190.6593637,EP2,172.0,389.0,45.0,436.0,111.0,0.0,ESP32
1780481190.693673,EP2,174.0,387.0,45.0,436.0,111.0,0.0,ESP32
1780481190.7376018,EP2,177.0,385.0,46.9,436.0,111.0,0.0,ESP32
1780481190.783578,EP2,178.0,383.0,44.1,436.0,111.0,0.0,ESP32
1780481190.8172407,EP2,180.0,381.0,44.1,436.0,111.0,0.0,ESP32
1780481190.8622382,EP2,182.0,379.0,44.1,436.0,111.0,0.0,ESP32
1780481190.9070656,EP2,184.0,377.0,44.1,436.0,111.0,0.0,ESP32
1780481190.9550705,EP2,186.0,375.0,44.0,436.0,111.0,0.0,ESP32
1780481190.9840167,EP2,188.0,373.0,44.0,436.0,111.0,0.0,ESP32
