tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780399723.5336573,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.5630882,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.5803812,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.6135435,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.6581798,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.7047856,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.7350852,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.7817547,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.8251693,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.8740416,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.9018378,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.9467442,EP2,442.0,399.0,-5.5,158.0,112.0,85.0,ESP32
1780399723.997617,EP2,442.0,398.0,-1.1,158.0,112.0,85.0,ESP32
1780399724.0259213,EP2,443.0,396.0,8.0,158.0,112.0,85.0,ESP32
1780399724.0742097,EP2,443.0,394.0,18.8,158.0,112.0,85.0,ESP32
1780399724.1187444,EP2,442.0,391.0,28.1,158.0,112.0,85.0,ESP32
1780399724.1648896,EP2,441.0,389.0,38.3,158.0,112.0,85.0,ESP32
1780399724.1948602,EP2,439.0,387.0,52.4,158.0,112.0,85.0,ESP32
1780399724.2424107,EP2,438.0,385.0,62.9,158.0,112.0,85.0,ESP32
1780399724.2886972,EP2,436.0,383.0,71.9,158.0,112.0,85.0,ESP32
1780399724.321611,EP2,434.0,382.0,81.7,158.0,112.0,85.0,ESP32
1780399724.3678288,EP2,431.0,382.0,90.0,158.0,112.0,85.0,ESP32
1780399724.410602,EP2,429.0,381.0,100.6,158.0,112.0,85.0,ESP32
1780399724.455449,EP2,427.0,382.0,110.6,158.0,112.0,85.0,ESP32
1780399724.487055,EP2,425.0,382.0,119.6,158.0,112.0,85.0,ESP32
1780399724.5346506,EP2,423.0,383.0,128.5,158.0,112.0,85.0,ESP32
1780399724.5818472,EP2,421.0,383.0,135.0,158.0,112.0,85.0,ESP32
1780399724.6125073,EP2,418.0,382.0,138.3,158.0,112.0,85.0,ESP32
1780399724.6573825,EP2,415.0,380.0,138.3,158.0,112.0,85.0,ESP32
1780399724.7057192,EP2,413.0,378.0,140.8,158.0,112.0,85.0,ESP32
1780399724.7816646,EP2,408.0,373.0,140.8,158.0,112.0,85.0,ESP32
1780399724.829525,EP2,405.0,371.0,140.8,158.0,112.0,85.0,ESP32
1780399724.8618245,EP2,403.0,369.0,140.8,158.0,112.0,85.0,ESP32
1780399724.9059968,EP2,400.0,366.0,140.8,158.0,112.0,85.0,ESP32
1780399724.9523175,EP2,397.0,364.0,140.0,158.0,112.0,85.0,ESP32
1780399724.9986002,EP2,395.0,362.0,139.1,158.0,112.0,85.0,ESP32
1780399725.029741,EP2,392.0,360.0,139.1,158.0,112.0,85.0,ESP32
1780399725.0739877,EP2,390.0,358.0,139.9,158.0,112.0,85.0,ESP32
1780399725.1234012,EP2,387.0,355.0,139.1,158.0,112.0,85.0,ESP32
1780399725.1531081,EP2,387.0,355.0,139.1,158.0,112.0,85.0,ESP32
1780399725.200715,EP2,385.0,353.0,139.1,158.0,112.0,85.0,ESP32
1780399725.2443542,EP2,379.0,349.0,138.3,158.0,112.0,85.0,ESP32
1780399725.275423,EP2,379.0,349.0,138.3,158.0,112.0,85.0,ESP32
1780399725.3219094,EP2,375.0,344.0,140.0,158.0,112.0,85.0,ESP32
1780399725.3671746,EP2,372.0,342.0,139.1,158.0,112.0,85.0,ESP32
1780399725.3988137,EP2,369.0,340.0,137.6,158.0,112.0,85.0,ESP32
1780399725.445355,EP2,367.0,338.0,137.5,158.0,112.0,85.0,ESP32
1780399725.4931467,EP2,365.0,336.0,138.3,158.0,112.0,85.0,ESP32
1780399725.5376832,EP2,362.0,333.0,139.3,158.0,112.0,85.0,ESP32
1780399725.5698583,EP2,360.0,331.0,138.4,158.0,112.0,85.0,ESP32
1780399725.6153286,EP2,358.0,329.0,139.1,158.0,112.0,85.0,ESP32
1780399725.6616306,EP2,355.0,327.0,136.7,158.0,112.0,85.0,ESP32
1780399725.695902,EP2,353.0,324.0,137.5,158.0,112.0,85.0,ESP32
1780399725.7362757,EP2,350.0,322.0,136.7,158.0,112.0,85.0,ESP32
1780399725.7875965,EP2,348.0,320.0,136.7,158.0,112.0,85.0,ESP32
1780399725.8284328,EP2,345.0,317.0,137.6,158.0,112.0,85.0,ESP32
1780399725.859753,EP2,343.0,315.0,135.9,158.0,112.0,85.0,ESP32
1780399725.9053414,EP2,341.0,313.0,136.6,158.0,112.0,85.0,ESP32
1780399725.9520226,EP2,338.0,310.0,136.7,158.0,112.0,85.0,ESP32
1780399725.9875488,EP2,336.0,308.0,135.9,158.0,112.0,85.0,ESP32
1780399726.0298321,EP2,334.0,306.0,135.9,158.0,112.0,85.0,ESP32
1780399726.0767884,EP2,331.0,304.0,135.0,158.0,112.0,85.0,ESP32
1780399726.1080465,EP2,331.0,304.0,135.0,158.0,112.0,85.0,ESP32
1780399726.1557834,EP2,327.0,299.0,135.9,158.0,112.0,85.0,ESP32
1780399726.1990917,EP2,324.0,297.0,136.7,158.0,112.0,85.0,ESP32
1780399726.2460196,EP2,322.0,295.0,136.7,158.0,112.0,85.0,ESP32
1780399726.2785168,EP2,320.0,293.0,135.0,158.0,112.0,85.0,ESP32
1780399726.3236742,EP2,317.0,291.0,134.1,158.0,112.0,85.0,ESP32
1780399726.3690188,EP2,315.0,288.0,135.0,158.0,112.0,85.0,ESP32
1780399726.4002714,EP2,313.0,286.0,135.0,158.0,112.0,85.0,ESP32
1780399726.4444766,EP2,311.0,284.0,134.1,158.0,112.0,85.0,ESP32
1780399726.493124,EP2,309.0,281.0,135.0,158.0,112.0,85.0,ESP32
1780399726.538663,EP2,306.0,279.0,135.0,158.0,112.0,85.0,ESP32
1780399726.5698893,EP2,304.0,277.0,134.1,158.0,112.0,85.0,ESP32
1780399726.618809,EP2,302.0,275.0,133.3,158.0,112.0,85.0,ESP32
1780399726.663887,EP2,299.0,272.0,133.3,158.0,112.0,85.0,ESP32
1780399726.692927,EP2,297.0,270.0,133.3,158.0,112.0,85.0,ESP32
1780399726.739524,EP2,295.0,267.0,134.1,158.0,112.0,85.0,ESP32
1780399726.7869625,EP2,293.0,265.0,134.1,158.0,112.0,85.0,ESP32
1780399726.818463,EP2,290.0,263.0,132.4,158.0,112.0,85.0,ESP32
1780399726.8640883,EP2,288.0,261.0,131.5,158.0,112.0,85.0,ESP32
1780399726.9100935,EP2,286.0,258.0,133.2,158.0,112.0,85.0,ESP32
1780399726.9563236,EP2,284.0,256.0,134.1,158.0,112.0,85.0,ESP32
1780399726.9883592,EP2,282.0,254.0,134.1,158.0,112.0,85.0,ESP32
1780399727.0333714,EP2,280.0,252.0,133.3,158.0,112.0,85.0,ESP32
1780399727.0809228,EP2,278.0,250.0,129.8,158.0,112.0,85.0,ESP32
1780399727.1119308,EP2,278.0,248.0,127.1,158.0,112.0,85.0,ESP32
1780399727.1581545,EP2,277.0,246.0,126.1,158.0,112.0,85.0,ESP32
1780399727.20398,EP2,275.0,244.0,124.4,158.0,112.0,85.0,ESP32
1780399727.233798,EP2,274.0,241.0,125.1,158.0,112.0,85.0,ESP32
1780399727.2785413,EP2,272.0,239.0,124.4,158.0,112.0,85.0,ESP32
1780399727.3286731,EP2,271.0,236.0,125.1,158.0,112.0,85.0,ESP32
1780399727.373598,EP2,269.0,234.0,124.4,158.0,112.0,85.0,ESP32
1780399727.4025357,EP2,267.0,231.0,124.0,158.0,112.0,85.0,ESP32
1780399727.4500356,EP2,265.0,229.0,123.0,158.0,112.0,85.0,ESP32
1780399727.4958246,EP2,264.0,226.0,125.1,158.0,112.0,85.0,ESP32
1780399727.5268793,EP2,262.0,224.0,123.0,158.0,112.0,85.0,ESP32
1780399727.5752435,EP2,260.0,222.0,122.3,158.0,112.0,85.0,ESP32
1780399727.6207287,EP2,259.0,219.0,125.1,158.0,112.0,85.0,ESP32
1780399727.6519186,EP2,257.0,217.0,124.0,158.0,112.0,85.0,ESP32
1780399727.6996717,EP2,255.0,215.0,123.3,158.0,112.0,85.0,ESP32
1780399727.746151,EP2,254.0,212.0,125.1,158.0,112.0,85.0,ESP32
1780399727.776653,EP2,252.0,210.0,124.0,158.0,112.0,85.0,ESP32
1780399727.822033,EP2,251.0,208.0,125.1,158.0,112.0,85.0,ESP32
1780399727.8683987,EP2,249.0,206.0,124.4,158.0,112.0,85.0,ESP32
1780399727.916155,EP2,247.0,203.0,124.0,158.0,112.0,85.0,ESP32
1780399727.946709,EP2,245.0,201.0,124.0,158.0,112.0,85.0,ESP32
1780399727.9927669,EP2,244.0,199.0,124.0,158.0,112.0,85.0,ESP32
1780399728.0395923,EP2,242.0,196.0,124.8,158.0,112.0,85.0,ESP32
1780399728.0686102,EP2,240.0,194.0,124.8,158.0,112.0,85.0,ESP32
1780399728.115743,EP2,239.0,192.0,124.0,158.0,112.0,85.0,ESP32
1780399728.1610591,EP2,237.0,190.0,124.0,158.0,112.0,85.0,ESP32
1780399728.1938665,EP2,236.0,187.0,125.8,158.0,112.0,85.0,ESP32
1780399728.2396467,EP2,234.0,185.0,125.8,158.0,112.0,85.0,ESP32
1780399728.2866805,EP2,233.0,183.0,125.8,158.0,112.0,85.0,ESP32
1780399728.3181336,EP2,231.0,181.0,125.8,158.0,112.0,85.0,ESP32
1780399728.3629537,EP2,229.0,179.0,126.6,158.0,112.0,85.0,ESP32
1780399728.4108694,EP2,228.0,177.0,125.8,158.0,112.0,85.0,ESP32
1780399728.4437883,EP2,226.0,175.0,126.6,158.0,112.0,85.0,ESP32
1780399728.4915562,EP2,224.0,173.0,124.8,158.0,112.0,85.0,ESP32
1780399728.5368094,EP2,223.0,171.0,127.6,158.0,112.0,85.0,ESP32
1780399728.572809,EP2,222.0,170.0,126.9,158.0,112.0,85.0,ESP32
1780399728.6165628,EP2,220.0,168.0,127.6,158.0,112.0,85.0,ESP32
