tiempo,robot,x_act,y_act,th_act,x_obj,y_obj,th_obj,modo_pid
1780399340.6473832,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.6887674,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.706019,EP2,124.0,424.0,87.6,349.0,85.0,0.0,ESP32
1780399340.7330875,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.7797074,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.8258255,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.8573148,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.9047601,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.946999,EP2,124.0,423.0,86.4,349.0,85.0,0.0,ESP32
1780399340.9777477,EP2,124.0,423.0,87.5,349.0,85.0,0.0,ESP32
1780399341.0255518,EP2,124.0,424.0,87.6,349.0,85.0,0.0,ESP32
1780399341.0710847,EP2,124.0,423.0,86.3,349.0,85.0,0.0,ESP32
1780399341.1034706,EP2,125.0,423.0,85.1,349.0,85.0,0.0,ESP32
1780399341.1506119,EP2,125.0,420.0,82.6,349.0,85.0,0.0,ESP32
1780399341.194791,EP2,125.0,417.0,82.6,349.0,85.0,0.0,ESP32
1780399341.2259848,EP2,126.0,414.0,82.4,349.0,85.0,0.0,ESP32
1780399341.2717552,EP2,126.0,411.0,82.4,349.0,85.0,0.0,ESP32
1780399341.3159437,EP2,127.0,408.0,82.4,349.0,85.0,0.0,ESP32
1780399341.3657641,EP2,127.0,405.0,80.1,349.0,85.0,0.0,ESP32
1780399341.3968077,EP2,128.0,402.0,82.6,349.0,85.0,0.0,ESP32
1780399341.440427,EP2,128.0,399.0,80.1,349.0,85.0,0.0,ESP32
1780399341.4867327,EP2,128.0,396.0,80.1,349.0,85.0,0.0,ESP32
1780399341.5187323,EP2,129.0,392.0,78.7,349.0,85.0,0.0,ESP32
1780399341.563511,EP2,130.0,389.0,79.9,349.0,85.0,0.0,ESP32
1780399341.609413,EP2,131.0,386.0,79.9,349.0,85.0,0.0,ESP32
1780399341.6555696,EP2,131.0,383.0,77.5,349.0,85.0,0.0,ESP32
1780399341.6828315,EP2,132.0,379.0,78.4,349.0,85.0,0.0,ESP32
1780399341.7339272,EP2,132.0,376.0,77.2,349.0,85.0,0.0,ESP32
1780399341.7761075,EP2,133.0,373.0,78.4,349.0,85.0,0.0,ESP32
1780399341.8232474,EP2,134.0,370.0,77.2,349.0,85.0,0.0,ESP32
1780399341.854638,EP2,134.0,367.0,76.0,349.0,85.0,0.0,ESP32
1780399341.9002652,EP2,135.0,364.0,75.7,349.0,85.0,0.0,ESP32
1780399341.948118,EP2,135.0,364.0,75.7,349.0,85.0,0.0,ESP32
1780399341.977823,EP2,136.0,359.0,76.3,349.0,85.0,0.0,ESP32
1780399342.0250895,EP2,137.0,355.0,75.7,349.0,85.0,0.0,ESP32
1780399342.0706851,EP2,138.0,352.0,77.2,349.0,85.0,0.0,ESP32
1780399342.102504,EP2,139.0,349.0,76.9,349.0,85.0,0.0,ESP32
1780399342.1464927,EP2,139.0,346.0,74.7,349.0,85.0,0.0,ESP32
1780399342.193166,EP2,139.0,346.0,74.7,349.0,85.0,0.0,ESP32
1780399342.2375834,EP2,141.0,340.0,74.7,349.0,85.0,0.0,ESP32
1780399342.269105,EP2,142.0,337.0,76.0,349.0,85.0,0.0,ESP32
