timestamp,marker_id,x,y,theta
1780927030.247,1,389,379,-89.1
1780927030.247,0,136,370,-94.2
1780927030.281,1,389,379,-89.1
1780927030.281,0,136,370,-94.2
1780927030.325,1,389,379,-89.1
1780927030.325,0,136,370,-94.2
1780927030.355,1,389,379,-89.1
1780927030.355,0,136,370,-94.2
1780927030.403,1,389,379,-89.1
1780927030.403,0,136,370,-94.2
1780927030.447,1,389,379,-89.1
1780927030.447,0,136,370,-94.2
1780927030.477,1,389,379,-89.1
1780927030.477,0,136,370,-94.2
1780927030.523,1,389,379,-89.1
1780927030.523,0,136,370,-94.2
1780927030.571,1,389,379,-89.1
1780927030.571,0,136,370,-94.2
1780927030.615,1,389,379,-89.1
1780927030.615,0,136,370,-94.2
1780927030.646,1,389,379,-89.1
1780927030.646,0,136,370,-94.2
1780927030.691,1,389,379,-89.1
1780927030.691,0,136,370,-94.2
1780927030.735,1,389,379,-89.1
1780927030.735,0,136,370,-94.2
1780927030.779,1,389,379,-89.1
1780927030.779,0,135,370,-92.1
1780927030.813,1,389,379,-89.1
1780927030.813,0,136,370,-94.2
1780927030.857,1,389,379,-89.1
1780927030.857,0,136,370,-94.2
1780927030.901,1,389,379,-89.1
1780927030.901,0,136,370,-94.2
1780927030.948,1,389,379,-89.1
1780927030.948,0,136,370,-94.2
1780927030.979,1,389,379,-89.1
1780927030.979,0,136,370,-94.2
1780927031.024,1,389,379,-89.1
1780927031.024,0,136,370,-94.2
1780927031.067,1,389,379,-89.1
1780927031.067,0,136,370,-94.2
1780927031.116,1,389,379,-89.1
1780927031.116,0,136,370,-94.2
1780927031.145,1,389,379,-89.1
1780927031.145,0,136,370,-94.2
1780927031.188,1,389,379,-89.1
1780927031.188,0,135,370,-92.1
1780927031.239,1,389,379,-89.1
1780927031.239,0,136,370,-94.2
1780927031.268,1,389,379,-89.1
1780927031.268,0,136,370,-94.2
1780927031.312,1,389,379,-89.1
1780927031.312,0,135,370,-92.1
1780927031.359,1,389,379,-89.1
1780927031.359,0,135,370,-92.1
1780927031.406,1,389,379,-89.1
1780927031.406,0,135,370,-92.1
1780927031.436,1,389,379,-89.1
1780927031.436,0,135,370,-92.1
1780927031.484,1,389,379,-89.1
1780927031.484,0,135,370,-92.1
1780927031.528,1,389,379,-89.1
1780927031.528,0,135,370,-92.1
1780927031.573,1,389,379,-89.1
1780927031.573,0,135,370,-92.1
1780927031.603,1,389,379,-89.1
1780927031.603,0,135,370,-92.1
1780927031.648,1,389,379,-89.1
1780927031.648,0,135,370,-92.1
1780927031.695,1,389,379,-89.1
1780927031.695,0,135,370,-92.1
1780927031.739,1,389,379,-89.1
1780927031.739,0,135,370,-92.1
1780927031.770,1,389,379,-89.1
1780927031.770,0,135,370,-92.1
1780927031.815,1,389,379,-89.1
1780927031.815,0,135,370,-92.1
1780927031.862,1,389,379,-89.1
1780927031.862,0,135,370,-92.1
1780927031.904,1,389,379,-89.1
1780927031.904,0,135,370,-92.1
1780927031.937,1,389,379,-89.1
1780927031.937,0,135,370,-92.1
1780927031.983,1,389,379,-89.1
1780927031.983,0,135,370,-92.1
1780927032.028,1,389,379,-89.1
1780927032.028,0,135,370,-92.1
1780927032.076,1,389,379,-89.1
1780927032.076,0,135,370,-92.1
1780927032.107,1,389,379,-89.1
1780927032.107,0,135,370,-92.1
1780927032.152,1,389,379,-89.1
1780927032.152,0,135,370,-92.1
1780927032.198,1,389,379,-89.1
1780927032.198,0,135,370,-92.1
1780927032.229,1,389,379,-89.1
1780927032.229,0,135,370,-92.1
1780927032.275,1,389,379,-89.1
1780927032.275,0,135,370,-92.1
1780927032.322,1,389,379,-89.1
1780927032.322,0,135,370,-92.1
1780927032.350,1,389,379,-89.1
1780927032.350,0,135,370,-92.1
1780927032.397,1,389,379,-89.1
1780927032.397,0,135,370,-92.1
1780927032.446,1,389,379,-89.1
1780927032.446,0,135,370,-92.1
1780927032.492,1,389,379,-89.1
1780927032.492,0,135,370,-92.1
1780927032.522,1,389,379,-89.1
1780927032.522,0,135,370,-92.1
1780927032.569,1,389,379,-89.1
1780927032.569,0,135,370,-92.1
1780927032.614,1,389,379,-89.1
1780927032.614,0,135,370,-92.1
1780927032.645,1,389,379,-89.1
1780927032.645,0,135,370,-92.1
1780927032.693,1,389,379,-89.1
1780927032.693,0,135,370,-92.1
1780927032.741,1,389,379,-89.1
1780927032.741,0,135,370,-92.1
1780927032.769,1,389,379,-89.1
1780927032.769,0,135,370,-92.1
1780927032.819,1,389,379,-89.1
1780927032.819,0,135,370,-92.1
1780927032.866,1,389,379,-89.1
1780927032.866,0,135,370,-92.1
1780927032.896,1,389,379,-89.1
1780927032.896,0,135,370,-92.1
1780927032.944,1,389,379,-89.1
1780927032.944,0,135,370,-92.1
1780927032.990,1,389,379,-89.1
1780927032.990,0,135,370,-92.1
1780927033.020,1,389,379,-89.1
1780927033.020,0,135,370,-92.1
1780927033.064,1,389,379,-89.1
1780927033.064,0,135,370,-92.1
1780927033.112,1,389,379,-89.1
1780927033.112,0,135,370,-92.1
1780927033.142,1,389,379,-89.1
1780927033.142,0,135,370,-92.1
1780927033.189,1,389,379,-89.1
1780927033.189,0,135,370,-92.1
1780927033.239,1,389,379,-89.1
1780927033.239,0,135,370,-92.1
1780927033.269,1,389,379,-89.1
1780927033.269,0,135,370,-92.1
1780927033.316,1,389,379,-89.1
1780927033.316,0,135,370,-92.1
1780927033.363,1,389,379,-89.1
1780927033.363,0,135,370,-92.1
1780927033.410,1,389,379,-89.1
1780927033.410,0,135,370,-92.1
1780927033.439,1,389,379,-89.1
1780927033.439,0,135,370,-92.1
1780927033.487,1,389,379,-89.1
1780927033.487,0,135,370,-92.1
1780927033.534,1,389,379,-89.1
1780927033.534,0,135,370,-92.1
1780927033.565,1,389,379,-89.1
1780927033.565,0,135,370,-92.1
1780927033.612,1,389,379,-89.1
1780927033.612,0,135,370,-92.1
1780927033.660,1,389,379,-89.1
1780927033.660,0,135,370,-92.1
1780927033.690,1,389,379,-89.1
1780927033.690,0,136,371,-93.2
1780927033.737,1,389,379,-89.1
1780927033.737,0,136,372,-94.3
1780927033.782,1,389,380,-90.0
1780927033.782,0,135,373,-93.2
1780927033.810,1,389,381,-90.0
1780927033.810,0,135,374,-93.2
1780927033.859,1,389,382,-90.0
1780927033.859,0,135,376,-93.2
1780927033.906,1,389,384,-90.0
1780927033.906,0,134,378,-91.1
1780927033.935,1,388,385,-89.0
1780927033.935,0,134,380,-92.2
1780927033.983,1,388,387,-89.0
1780927033.983,0,134,381,-93.2
1780927034.030,1,388,389,-89.0
1780927034.030,0,134,383,-93.2
1780927034.063,1,388,390,-89.1
1780927034.063,0,133,385,-92.1
1780927034.108,1,388,393,-89.1
1780927034.108,0,133,387,-92.1
1780927034.155,1,388,395,-89.1
1780927034.155,0,133,389,-93.2
1780927034.199,1,388,397,-89.1
1780927034.199,0,133,391,-93.2
1780927034.230,1,388,399,-89.1
1780927034.230,0,132,393,-93.2
1780927034.281,1,388,402,-90.0
1780927034.281,0,132,395,-93.2
1780927034.310,1,388,404,-90.9
1780927034.310,0,132,398,-93.2
1780927034.356,1,388,406,-90.9
1780927034.356,0,131,400,-93.2
1780927034.405,1,387,408,-89.1
1780927034.405,0,131,402,-93.2
1780927034.450,1,387,410,-89.1
1780927034.450,0,131,404,-93.2
1780927034.481,1,387,413,-89.1
1780927034.481,0,130,406,-93.2
1780927034.527,1,387,415,-89.1
1780927034.527,0,130,408,-93.1
1780927034.576,1,387,417,-90.0
1780927034.576,0,130,410,-95.2
1780927034.605,1,387,420,-90.0
1780927034.605,0,130,412,-95.2
1780927034.653,1,387,422,-90.9
1780927034.653,0,129,414,-94.2
1780927034.699,1,387,425,-90.9
1780927034.699,0,129,417,-94.3
1780927034.727,1,386,427,-90.0
1780927034.727,0,129,419,-95.2
1780927034.776,1,386,430,-90.0
1780927034.776,0,129,421,-95.2
1780927034.824,1,386,432,-90.9
1780927034.824,0,128,424,-94.3
1780927034.855,1,386,435,-90.9
1780927034.855,0,128,426,-95.4
1780927034.904,1,386,437,-91.8
1780927034.904,0,127,428,-94.2
1780927034.949,1,385,439,-90.0
1780927034.949,0,127,430,-95.2
1780927034.982,0,127,432,-95.2
1780927035.029,0,126,434,-94.1
1780927035.077,0,126,437,-95.3
1780927035.106,0,125,439,-94.2
1780927035.153,0,125,441,-94.2
1780927035.199,0,125,443,-95.1
1780927035.229,0,124,446,-94.2
