timestamp,marker_id,x,y,theta
1780926971.875,1,389,316,-83.9
1780926971.875,0,137,327,-90.0
1780926971.909,1,389,316,-83.9
1780926971.909,0,137,327,-90.0
1780926971.941,1,389,316,-83.9
1780926971.941,0,137,327,-90.0
1780926971.986,1,389,316,-83.9
1780926971.986,0,137,327,-90.0
1780926972.017,1,389,316,-83.9
1780926972.017,0,137,327,-90.0
1780926972.060,1,389,316,-83.9
1780926972.060,0,137,327,-90.0
1780926972.108,1,389,316,-83.9
1780926972.108,0,137,327,-90.0
1780926972.154,1,389,316,-83.9
1780926972.154,0,137,327,-90.0
1780926972.184,1,389,316,-83.9
1780926972.184,0,137,327,-90.0
1780926972.229,1,389,316,-83.9
1780926972.229,0,137,327,-90.0
1780926972.277,1,389,316,-83.9
1780926972.277,0,137,327,-90.0
1780926972.322,1,389,316,-83.9
1780926972.322,0,137,327,-90.0
1780926972.352,1,389,316,-83.9
1780926972.352,0,137,327,-90.0
1780926972.397,1,389,316,-83.9
1780926972.397,0,137,327,-90.0
1780926972.443,1,389,316,-83.9
1780926972.443,0,137,327,-90.0
1780926972.474,1,389,316,-83.9
1780926972.474,0,137,327,-90.0
1780926972.519,1,389,316,-83.9
1780926972.519,0,137,327,-90.0
1780926972.564,1,389,316,-83.9
1780926972.564,0,137,327,-90.0
1780926972.607,1,390,316,-84.8
1780926972.607,0,137,326,-90.0
1780926972.641,1,389,316,-83.9
1780926972.641,0,137,327,-90.0
1780926972.685,1,389,316,-83.9
1780926972.685,0,137,327,-90.0
1780926972.732,1,389,316,-83.9
1780926972.732,0,137,327,-90.0
1780926972.777,1,389,316,-83.9
1780926972.777,0,137,327,-90.0
1780926972.807,1,389,316,-83.9
1780926972.807,0,137,327,-90.0
1780926972.855,1,389,316,-83.9
1780926972.855,0,137,327,-90.0
1780926972.900,1,389,316,-83.9
1780926972.900,0,137,327,-90.0
1780926972.944,1,389,316,-83.9
1780926972.944,0,137,327,-90.0
1780926972.979,1,389,316,-83.9
1780926972.979,0,137,327,-90.0
1780926973.021,1,389,316,-83.9
1780926973.021,0,137,327,-90.0
1780926973.069,1,389,316,-83.9
1780926973.069,0,137,327,-90.0
1780926973.112,1,389,316,-83.9
1780926973.112,0,137,327,-90.0
1780926973.143,1,389,316,-83.9
1780926973.143,0,137,327,-90.0
1780926973.188,1,389,316,-83.9
1780926973.188,0,137,327,-90.0
1780926973.237,1,389,316,-83.9
1780926973.237,0,137,327,-90.0
1780926973.268,1,389,316,-83.9
1780926973.268,0,137,327,-90.0
1780926973.312,1,389,316,-83.9
1780926973.312,0,137,327,-90.0
1780926973.357,1,389,316,-83.9
1780926973.357,0,137,327,-90.0
1780926973.402,1,389,316,-83.9
1780926973.402,0,137,327,-90.0
1780926973.434,1,389,316,-83.9
1780926973.434,0,137,327,-90.0
1780926973.481,1,389,316,-83.9
1780926973.481,0,137,327,-90.0
1780926973.527,1,389,316,-83.9
1780926973.527,0,137,327,-90.0
1780926973.558,1,389,316,-83.9
1780926973.558,0,137,327,-90.0
1780926973.603,1,389,316,-83.9
1780926973.603,0,137,327,-90.0
1780926973.650,1,389,316,-83.9
1780926973.650,0,137,327,-90.0
1780926973.696,1,389,316,-83.9
1780926973.696,0,137,327,-90.0
1780926973.725,1,389,316,-83.9
1780926973.725,0,137,327,-90.0
1780926973.773,1,389,316,-83.9
1780926973.773,0,137,327,-90.0
1780926973.816,1,389,316,-83.9
1780926973.816,0,137,327,-90.0
1780926973.847,1,389,316,-83.9
1780926973.847,0,137,327,-90.0
1780926973.894,1,389,316,-83.9
1780926973.894,0,137,327,-90.0
1780926973.938,1,389,316,-83.9
1780926973.938,0,137,327,-90.0
1780926973.984,1,389,316,-83.9
1780926973.984,0,137,327,-90.0
1780926974.016,1,389,316,-83.9
1780926974.016,0,137,327,-90.0
1780926974.064,1,389,316,-83.9
1780926974.064,0,137,327,-90.0
1780926974.106,1,389,316,-83.9
1780926974.106,0,137,327,-90.0
1780926974.154,1,389,316,-83.9
1780926974.154,0,137,327,-90.0
1780926974.184,1,389,316,-83.9
1780926974.184,0,137,327,-90.0
1780926974.231,1,389,316,-83.9
1780926974.231,0,137,327,-90.0
1780926974.275,1,389,316,-83.9
1780926974.275,0,137,327,-90.0
1780926974.308,1,389,316,-83.9
1780926974.308,0,137,327,-90.0
1780926974.353,1,389,316,-83.9
1780926974.353,0,137,327,-90.0
1780926974.400,1,389,316,-83.9
1780926974.400,0,137,327,-90.0
1780926974.446,1,389,316,-83.9
1780926974.446,0,137,327,-90.0
1780926974.475,1,389,316,-83.9
1780926974.475,0,137,327,-90.0
1780926974.520,1,389,316,-83.9
1780926974.520,0,137,327,-90.0
1780926974.568,1,389,316,-83.9
1780926974.568,0,137,327,-90.0
1780926974.612,1,389,316,-83.9
1780926974.612,0,137,327,-90.0
1780926974.643,1,389,316,-83.9
1780926974.643,0,137,327,-90.0
1780926974.686,1,390,316,-85.9
1780926974.686,0,137,327,-90.0
1780926974.735,1,390,317,-85.9
1780926974.735,0,137,327,-90.0
1780926974.780,1,390,318,-85.9
1780926974.780,0,137,327,-90.0
1780926974.809,1,390,320,-84.9
1780926974.809,0,137,327,-90.0
1780926974.857,1,390,321,-85.9
1780926974.857,0,137,327,-90.0
1780926974.903,1,390,323,-84.9
1780926974.903,0,137,327,-90.0
1780926974.933,1,390,325,-84.9
1780926974.933,0,137,327,-90.0
1780926974.980,1,390,327,-84.9
1780926974.980,0,137,327,-90.0
1780926975.026,1,390,329,-84.9
