timestamp,marker_id,x,y,theta
1780927013.599,1,390,279,-86.8
1780927013.599,0,145,280,-90.0
1780927013.650,1,390,279,-86.8
1780927013.650,0,145,280,-90.0
1780927013.665,1,390,279,-86.8
1780927013.665,0,145,280,-90.0
1780927013.711,1,390,279,-86.8
1780927013.711,0,145,280,-90.0
1780927013.755,1,390,279,-86.8
1780927013.755,0,145,280,-90.0
1780927013.787,1,390,279,-86.8
1780927013.787,0,145,280,-90.0
1780927013.832,1,390,279,-86.8
1780927013.832,0,145,280,-90.0
1780927013.878,1,390,279,-86.8
1780927013.878,0,145,280,-90.0
1780927013.926,1,390,279,-86.8
1780927013.926,0,145,280,-90.0
1780927013.955,1,390,279,-86.8
1780927013.955,0,145,280,-90.0
1780927014.003,1,390,279,-86.8
1780927014.003,0,145,280,-90.0
1780927014.045,1,390,279,-86.8
1780927014.045,0,145,280,-90.0
1780927014.089,1,390,279,-86.8
1780927014.089,0,145,280,-90.0
1780927014.123,1,390,279,-86.8
1780927014.123,0,145,280,-90.0
1780927014.168,1,390,279,-86.8
1780927014.168,0,145,280,-90.0
1780927014.215,1,390,279,-86.8
1780927014.215,0,145,280,-90.0
1780927014.246,1,390,279,-86.8
1780927014.246,0,145,280,-90.0
1780927014.292,1,390,279,-86.8
1780927014.292,0,145,280,-90.0
1780927014.338,1,390,279,-86.8
1780927014.338,0,145,280,-90.0
1780927014.382,1,390,279,-86.8
1780927014.382,0,145,280,-90.0
1780927014.416,1,390,279,-86.8
1780927014.416,0,145,280,-90.0
1780927014.458,1,390,279,-86.8
1780927014.458,0,145,280,-90.0
1780927014.506,1,390,279,-86.8
1780927014.506,0,145,280,-90.0
1780927014.534,1,390,279,-86.8
1780927014.534,0,145,280,-90.0
1780927014.583,1,390,279,-86.8
1780927014.583,0,145,280,-90.0
1780927014.629,1,390,279,-86.8
1780927014.629,0,145,280,-90.0
1780927014.670,1,390,279,-86.8
1780927014.670,0,145,280,-90.0
1780927014.704,1,390,279,-86.8
1780927014.704,0,145,280,-90.0
1780927014.753,1,390,279,-86.8
1780927014.753,0,145,280,-90.0
1780927014.794,1,390,279,-86.8
1780927014.794,0,145,280,-90.0
1780927014.840,1,390,279,-86.8
1780927014.840,0,145,280,-90.0
1780927014.872,1,390,279,-86.8
1780927014.872,0,145,280,-90.0
1780927014.917,1,390,279,-86.8
1780927014.917,0,145,280,-90.0
1780927014.961,1,390,279,-86.8
1780927014.961,0,145,280,-90.0
1780927015.006,1,390,279,-86.8
1780927015.006,0,145,280,-90.0
1780927015.037,1,390,279,-86.8
1780927015.037,0,145,280,-90.0
1780927015.084,1,390,279,-86.8
1780927015.084,0,145,280,-90.0
1780927015.129,1,390,279,-86.8
1780927015.129,0,145,280,-90.0
1780927015.175,1,390,279,-86.8
1780927015.175,0,145,280,-90.0
1780927015.206,1,390,279,-86.8
1780927015.206,0,145,280,-90.0
1780927015.252,1,390,279,-86.8
1780927015.252,0,145,280,-90.0
1780927015.295,1,390,279,-86.8
1780927015.295,0,145,280,-90.0
1780927015.329,1,390,279,-86.8
1780927015.329,0,145,280,-90.0
1780927015.373,1,390,279,-86.8
1780927015.373,0,145,280,-90.0
1780927015.420,1,390,279,-86.8
1780927015.420,0,145,280,-90.0
1780927015.464,1,390,279,-86.8
1780927015.464,0,145,280,-90.0
1780927015.497,1,390,279,-86.8
1780927015.497,0,145,280,-90.0
1780927015.543,1,390,279,-86.8
1780927015.543,0,145,280,-90.0
1780927015.589,1,390,279,-86.8
1780927015.589,0,145,280,-90.0
1780927015.618,1,390,279,-86.8
1780927015.618,0,145,280,-91.1
1780927015.666,1,390,279,-86.8
1780927015.666,0,145,280,-91.1
1780927015.710,1,390,279,-86.8
1780927015.710,0,145,280,-91.1
1780927015.755,1,390,280,-86.8
1780927015.755,0,145,281,-90.0
1780927015.788,1,390,280,-86.8
1780927015.788,0,145,281,-90.0
1780927015.833,1,390,281,-85.7
1780927015.833,0,145,281,-90.0
1780927015.879,1,390,284,-85.7
1780927015.879,0,145,284,-90.0
1780927015.923,1,390,285,-86.8
1780927015.923,0,145,285,-91.1
1780927015.953,1,390,285,-86.8
1780927015.953,0,145,285,-91.1
1780927015.999,1,390,289,-86.8
1780927015.999,0,144,289,-90.0
1780927016.045,1,390,291,-86.8
1780927016.045,0,144,290,-90.0
1780927016.088,1,390,293,-86.8
1780927016.088,0,144,292,-90.0
1780927016.121,1,390,293,-86.8
1780927016.121,0,144,292,-90.0
1780927016.166,1,390,295,-86.8
1780927016.166,0,144,294,-90.0
1780927016.213,1,390,299,-86.8
1780927016.213,0,143,298,-90.0
1780927016.256,1,390,301,-86.8
1780927016.256,0,143,300,-90.0
1780927016.289,1,390,301,-86.8
1780927016.289,0,143,300,-90.0
1780927016.335,1,390,303,-86.8
1780927016.335,0,143,302,-90.0
1780927016.379,1,390,308,-86.8
1780927016.379,0,143,306,-91.1
