timestamp,marker_id,x,y,theta
1780926911.983,1,420,306,-83.9
1780926911.983,0,147,282,-90.0
1780926912.017,1,420,306,-83.9
1780926912.017,0,147,282,-90.0
1780926912.049,1,420,306,-83.9
1780926912.049,0,147,282,-90.0
1780926912.091,1,420,306,-83.9
1780926912.091,0,147,282,-90.0
1780926912.139,1,420,306,-83.9
1780926912.139,0,147,282,-90.0
1780926912.169,1,420,306,-83.9
1780926912.169,0,147,282,-90.0
1780926912.216,1,420,306,-83.9
1780926912.216,0,147,282,-90.0
1780926912.260,1,420,306,-83.9
1780926912.260,0,147,282,-90.0
1780926912.308,1,420,306,-83.9
1780926912.308,0,147,282,-90.0
1780926912.338,1,420,306,-83.9
1780926912.338,0,147,282,-90.0
1780926912.383,1,420,306,-83.9
1780926912.383,0,147,282,-90.0
1780926912.426,1,420,306,-83.9
1780926912.426,0,147,282,-90.0
1780926912.457,1,420,306,-83.9
1780926912.457,0,147,282,-90.0
1780926912.504,1,420,306,-83.9
1780926912.504,0,147,282,-90.0
1780926912.550,1,420,306,-83.9
1780926912.550,0,147,282,-90.0
1780926912.596,1,420,306,-83.9
1780926912.596,0,147,282,-90.0
1780926912.627,1,420,306,-83.9
1780926912.627,0,147,282,-90.0
1780926912.670,1,420,306,-83.9
1780926912.670,0,147,282,-90.0
1780926912.717,1,420,306,-83.9
1780926912.717,0,147,282,-90.0
1780926912.763,1,420,306,-83.9
1780926912.763,0,147,282,-90.0
1780926912.794,1,420,306,-83.9
1780926912.794,0,147,282,-90.0
1780926912.841,1,420,306,-83.9
1780926912.841,0,147,282,-90.0
1780926912.884,1,420,306,-83.9
1780926912.884,0,147,282,-90.0
1780926912.933,1,420,306,-83.9
1780926912.933,0,147,282,-90.0
1780926912.959,1,420,306,-83.9
1780926912.959,0,147,282,-90.0
1780926913.009,1,420,306,-83.9
1780926913.009,0,147,282,-90.0
1780926913.053,1,420,306,-83.9
1780926913.053,0,147,282,-90.0
1780926913.086,1,420,306,-83.9
1780926913.086,0,147,282,-90.0
1780926913.131,1,420,306,-83.9
1780926913.131,0,147,282,-90.0
1780926913.177,1,420,306,-83.9
1780926913.177,0,147,282,-90.0
1780926913.223,1,420,306,-83.9
1780926913.223,0,147,282,-90.0
1780926913.253,1,420,306,-83.9
1780926913.253,0,147,282,-90.0
1780926913.300,1,420,306,-83.9
1780926913.300,0,147,282,-90.0
1780926913.344,1,420,306,-83.9
1780926913.344,0,147,282,-90.0
1780926913.389,1,420,306,-83.9
1780926913.389,0,147,282,-90.0
1780926913.419,1,420,306,-83.9
1780926913.419,0,147,282,-90.0
1780926913.466,1,420,306,-83.9
1780926913.466,0,147,282,-90.0
1780926913.508,1,420,306,-83.9
1780926913.508,0,147,282,-90.0
1780926913.556,1,420,306,-83.9
1780926913.556,0,147,282,-90.0
1780926913.587,1,420,306,-83.9
1780926913.587,0,147,282,-90.0
1780926913.633,1,420,306,-83.9
1780926913.633,0,147,282,-90.0
1780926913.678,1,420,306,-83.9
1780926913.678,0,147,282,-90.0
1780926913.708,1,420,306,-83.9
1780926913.708,0,147,282,-90.0
1780926913.756,1,420,306,-83.9
1780926913.756,0,147,282,-90.0
1780926913.803,1,420,306,-83.9
1780926913.803,0,147,282,-90.0
1780926913.847,1,420,306,-83.9
1780926913.847,0,147,282,-90.0
1780926913.874,1,420,306,-83.9
1780926913.874,0,147,282,-90.0
1780926913.924,1,420,306,-83.9
1780926913.924,0,147,282,-90.0
1780926913.967,1,420,306,-83.9
1780926913.967,0,147,282,-90.0
1780926914.013,1,420,306,-83.9
1780926914.013,0,147,282,-90.0
1780926914.046,1,420,306,-83.9
1780926914.046,0,147,282,-90.0
1780926914.090,1,420,306,-83.9
1780926914.090,0,147,282,-90.0
1780926914.135,1,420,306,-83.9
1780926914.135,0,147,282,-90.0
1780926914.168,1,420,306,-83.9
1780926914.168,0,147,282,-90.0
1780926914.213,1,420,306,-83.9
1780926914.213,0,147,282,-90.0
1780926914.261,1,420,306,-83.9
1780926914.261,0,147,282,-90.0
1780926914.306,1,420,306,-83.9
1780926914.306,0,147,282,-90.0
1780926914.336,1,420,306,-83.9
1780926914.336,0,147,282,-90.0
1780926914.382,1,420,306,-83.9
1780926914.382,0,147,282,-90.0
1780926914.425,1,420,306,-83.9
1780926914.425,0,147,282,-90.0
1780926914.475,1,420,306,-83.9
1780926914.475,0,147,282,-90.0
1780926914.504,1,420,306,-83.9
1780926914.504,0,147,282,-90.0
1780926914.550,1,420,306,-83.9
1780926914.550,0,147,282,-90.0
1780926914.594,1,420,306,-83.9
1780926914.594,0,147,282,-90.0
1780926914.627,1,420,306,-83.9
1780926914.627,0,147,282,-90.0
1780926914.671,1,420,306,-83.9
1780926914.671,0,147,282,-90.0
1780926914.717,1,420,306,-83.9
1780926914.717,0,147,282,-90.0
1780926914.763,1,420,307,-82.9
1780926914.763,0,147,282,-91.1
1780926914.793,1,420,307,-82.9
1780926914.793,0,147,282,-91.1
1780926914.840,1,420,308,-82.9
1780926914.840,0,147,283,-91.1
1780926914.885,1,420,309,-82.9
1780926914.885,0,147,284,-91.1
1780926914.935,1,420,312,-82.9
1780926914.935,0,147,287,-92.3
1780926914.962,1,420,312,-82.9
1780926914.962,0,147,287,-92.3
1780926915.008,1,420,314,-82.7
1780926915.008,0,147,289,-93.4
1780926915.053,1,420,318,-82.7
1780926915.053,0,146,292,-91.1
1780926915.085,1,420,318,-82.7
1780926915.085,0,146,292,-91.1
1780926915.129,1,421,319,-85.0
1780926915.129,0,146,294,-91.1
1780926915.176,1,420,324,-83.8
1780926915.176,0,145,298,-91.1
1780926915.222,1,421,326,-85.0
1780926915.222,0,145,300,-91.1
1780926915.251,1,421,326,-85.0
1780926915.251,0,145,300,-91.1
1780926915.297,1,421,330,-84.0
1780926915.297,0,145,303,-93.3
1780926915.344,1,421,332,-85.0
1780926915.344,0,144,305,-92.2
1780926915.388,1,421,335,-84.9
1780926915.388,0,144,307,-92.2
1780926915.418,1,421,335,-84.9
1780926915.418,0,144,307,-92.2
1780926915.469,1,421,337,-84.0
1780926915.469,0,144,309,-93.4
1780926915.511,1,421,341,-85.1
1780926915.511,0,143,313,-92.2
1780926915.557,1,421,344,-85.1
1780926915.557,0,143,315,-92.2
1780926915.586,1,421,344,-85.1
1780926915.586,0,143,315,-92.2
1780926915.631,1,421,346,-85.1
1780926915.631,0,143,318,-93.4
1780926915.677,1,421,348,-85.1
1780926915.677,0,143,319,-94.4
1780926915.720,1,421,353,-86.1
1780926915.720,0,142,324,-92.2
1780926915.752,1,421,353,-86.1
1780926915.752,0,142,324,-92.2
1780926915.799,1,421,358,-85.2
1780926915.799,0,142,328,-94.5
1780926915.843,1,421,360,-85.2
1780926915.843,0,142,330,-94.5
1780926915.874,1,421,360,-85.2
1780926915.874,0,142,330,-94.5
1780926915.920,1,421,363,-85.2
1780926915.920,0,141,331,-93.3
1780926915.967,1,421,365,-85.2
1780926915.967,0,141,334,-94.4
1780926916.013,1,421,370,-85.2
1780926916.013,0,140,338,-94.4
1780926916.041,1,421,370,-85.2
1780926916.041,0,140,338,-94.4
1780926916.088,1,421,372,-85.2
1780926916.088,0,140,340,-94.4
1780926916.134,1,421,377,-85.2
1780926916.134,0,139,344,-94.4
1780926916.180,1,421,379,-85.2
1780926916.180,0,139,346,-94.4
1780926916.212,1,421,379,-85.2
1780926916.212,0,139,346,-94.4
1780926916.258,1,421,384,-85.2
1780926916.258,0,138,351,-94.4
1780926916.306,1,421,386,-85.3
1780926916.306,0,138,352,-94.3
1780926916.333,1,421,386,-85.3
1780926916.333,0,138,352,-94.3
1780926916.382,1,421,390,-85.4
1780926916.382,0,137,357,-94.4
1780926916.427,1,421,393,-85.4
1780926916.427,0,136,359,-94.4
1780926916.458,1,421,393,-85.4
1780926916.458,0,136,359,-94.4
1780926916.506,1,421,396,-86.2
1780926916.506,0,136,361,-94.3
1780926916.552,1,421,398,-86.2
1780926916.552,0,136,363,-95.4
1780926916.597,1,421,403,-87.2
1780926916.597,0,135,368,-95.6
1780926916.627,1,421,403,-87.2
1780926916.627,0,135,368,-95.6
1780926916.674,1,421,405,-88.2
1780926916.674,0,134,369,-94.2
1780926916.717,1,420,410,-90.9
1780926916.717,0,134,371,-94.2
1780926916.763,1,419,411,-90.9
1780926916.763,0,134,372,-94.2
1780926916.795,1,419,411,-90.9
1780926916.795,0,134,372,-94.2
1780926916.844,1,419,412,-91.8
1780926916.844,0,134,372,-94.2
1780926916.886,1,419,413,-93.6
1780926916.886,0,134,372,-94.2
1780926916.917,1,419,413,-93.6
1780926916.917,0,134,372,-94.2
1780926916.963,1,419,413,-94.5
1780926916.963,0,134,372,-94.2
1780926917.010,1,419,413,-94.5
1780926917.010,0,134,372,-94.2
1780926917.054,1,419,413,-94.5
1780926917.054,0,134,372,-94.2
1780926917.082,1,419,413,-94.5
1780926917.082,0,134,372,-94.2
1780926917.130,1,419,413,-94.5
1780926917.130,0,134,372,-94.2
1780926917.175,1,419,413,-94.5
1780926917.175,0,134,372,-94.2
1780926917.221,1,419,413,-94.5
1780926917.221,0,134,372,-94.2
1780926917.252,1,419,413,-94.5
1780926917.252,0,134,372,-94.2
1780926917.299,1,419,413,-94.5
1780926917.299,0,134,372,-94.2
1780926917.344,1,419,413,-94.5
1780926917.344,0,134,372,-94.2
1780926917.390,1,419,413,-94.5
1780926917.390,0,134,372,-94.2
1780926917.419,1,419,413,-94.5
1780926917.419,0,134,372,-94.2
1780926917.464,1,419,413,-94.5
1780926917.464,0,134,372,-94.2
1780926917.510,1,419,413,-94.5
1780926917.510,0,134,372,-94.2
1780926917.554,1,419,413,-94.5
1780926917.554,0,134,372,-94.2
1780926917.587,1,419,413,-94.5
1780926917.587,0,134,372,-94.2
1780926917.631,1,419,413,-94.5
1780926917.631,0,134,372,-94.2
1780926917.675,1,419,413,-94.5
1780926917.675,0,134,372,-94.2
1780926917.721,1,419,413,-94.5
1780926917.721,0,134,372,-94.2
1780926917.752,1,419,413,-94.5
1780926917.752,0,134,372,-94.2
1780926917.795,1,419,413,-94.5
1780926917.795,0,134,372,-94.2
1780926917.843,1,419,413,-94.5
1780926917.843,0,134,372,-94.2
1780926917.890,1,419,413,-94.5
1780926917.890,0,134,372,-94.2
1780926917.920,1,419,413,-94.5
1780926917.920,0,134,372,-94.2
