timestamp,marker_id,x,y,theta
1780926710.309,1,458,331,-84.0
1780926710.309,0,128,342,-87.8
1780926710.341,1,458,331,-84.0
1780926710.341,0,128,342,-87.8
1780926710.377,1,458,330,-85.1
1780926710.377,0,128,342,-87.8
1780926710.419,1,458,331,-84.0
1780926710.419,0,129,342,-90.0
1780926710.450,1,458,331,-84.0
1780926710.450,0,129,342,-90.0
1780926710.499,1,458,331,-84.0
1780926710.499,0,129,342,-90.0
1780926710.547,1,458,331,-84.0
1780926710.547,0,128,342,-87.8
1780926710.573,1,458,331,-84.0
1780926710.573,0,128,342,-87.8
1780926710.621,1,458,331,-84.0
1780926710.621,0,128,342,-87.8
1780926710.668,1,458,331,-84.0
1780926710.668,0,128,342,-87.8
1780926710.698,1,458,331,-84.0
1780926710.698,0,128,342,-87.8
1780926710.748,1,458,331,-84.0
1780926710.748,0,128,342,-87.8
1780926710.797,1,458,331,-84.0
1780926710.797,0,128,342,-87.8
1780926710.826,1,458,331,-84.0
1780926710.826,0,128,342,-87.8
1780926710.873,1,458,331,-84.0
1780926710.873,0,128,342,-87.8
1780926710.921,1,458,331,-84.0
1780926710.921,0,128,342,-87.8
1780926710.953,1,458,331,-84.0
1780926710.953,0,128,342,-87.8
1780926711.000,1,458,331,-84.0
1780926711.000,0,128,342,-87.8
1780926711.047,1,458,331,-84.0
1780926711.047,0,128,342,-87.8
1780926711.078,1,458,331,-84.0
1780926711.078,0,128,342,-87.8
1780926711.126,1,458,331,-84.0
1780926711.126,0,128,342,-87.8
1780926711.169,1,458,331,-84.0
1780926711.169,0,128,342,-87.8
1780926711.200,1,458,331,-84.0
1780926711.200,0,128,342,-87.8
1780926711.247,1,458,331,-84.0
1780926711.247,0,128,342,-87.8
1780926711.294,1,458,331,-84.0
1780926711.294,0,128,342,-87.8
1780926711.326,1,458,331,-84.0
1780926711.326,0,128,342,-87.8
1780926711.371,1,458,331,-84.0
1780926711.371,0,128,342,-87.8
1780926711.419,1,458,331,-84.0
1780926711.419,0,128,342,-87.8
1780926711.451,1,458,331,-84.0
1780926711.451,0,128,342,-87.8
1780926711.500,1,458,331,-84.0
1780926711.500,0,128,342,-87.8
1780926711.544,1,458,331,-84.0
1780926711.544,0,128,342,-87.8
1780926711.578,1,458,331,-84.0
1780926711.578,0,128,342,-87.8
1780926711.623,1,458,331,-84.0
1780926711.623,0,128,342,-87.8
1780926711.670,1,458,331,-84.0
1780926711.670,0,128,342,-87.8
1780926711.700,1,458,331,-84.0
1780926711.700,0,128,342,-87.8
1780926711.748,1,458,331,-84.0
1780926711.748,0,128,342,-87.8
1780926711.794,1,458,331,-84.0
1780926711.794,0,128,342,-87.8
1780926711.825,1,458,331,-84.0
1780926711.825,0,128,342,-87.8
1780926711.873,1,458,331,-84.0
1780926711.873,0,128,342,-87.8
1780926711.918,1,458,331,-84.0
1780926711.918,0,128,342,-87.8
1780926711.951,1,458,331,-84.0
1780926711.951,0,128,342,-87.8
1780926711.996,1,458,331,-84.0
1780926711.996,0,128,342,-87.8
1780926712.046,1,458,331,-84.0
1780926712.046,0,128,342,-87.8
1780926712.075,1,458,331,-84.0
1780926712.075,0,128,342,-87.8
1780926712.121,1,458,331,-84.0
1780926712.121,0,128,342,-87.8
1780926712.167,1,458,331,-84.0
1780926712.167,0,128,342,-87.8
1780926712.198,1,458,331,-84.0
1780926712.198,0,128,342,-87.8
1780926712.246,1,458,331,-84.0
1780926712.246,0,128,342,-87.8
1780926712.292,1,458,331,-84.0
1780926712.292,0,128,342,-87.8
1780926712.338,1,458,331,-84.0
1780926712.338,0,128,342,-87.8
1780926712.369,1,458,331,-84.0
1780926712.369,0,128,342,-87.8
1780926712.414,1,458,331,-84.0
1780926712.414,0,128,342,-87.8
1780926712.459,1,458,331,-84.0
1780926712.459,0,128,342,-87.8
1780926712.509,1,458,331,-84.0
1780926712.509,0,128,342,-87.8
1780926712.536,1,458,331,-84.0
1780926712.536,0,128,342,-87.8
1780926712.583,1,458,331,-84.0
1780926712.583,0,128,342,-87.8
1780926712.630,1,458,331,-84.0
1780926712.630,0,128,342,-87.8
1780926712.660,1,458,331,-84.0
1780926712.660,0,128,342,-87.8
1780926712.704,1,458,331,-84.0
1780926712.704,0,128,342,-87.8
1780926712.752,1,458,331,-84.0
1780926712.752,0,128,342,-87.8
1780926712.785,1,458,331,-84.0
1780926712.785,0,128,342,-87.8
1780926712.829,1,458,331,-84.0
1780926712.829,0,128,342,-87.8
1780926712.875,1,458,331,-84.0
1780926712.875,0,128,342,-87.8
1780926712.907,1,458,331,-84.0
1780926712.907,0,128,342,-87.8
1780926712.957,1,458,331,-84.0
1780926712.957,0,128,342,-87.8
1780926713.003,1,458,331,-84.0
1780926713.003,0,128,342,-87.8
1780926713.032,1,458,331,-84.0
1780926713.032,0,128,342,-87.8
1780926713.080,1,458,331,-84.0
1780926713.080,0,128,342,-87.8
1780926713.127,1,458,331,-84.0
1780926713.127,0,128,342,-87.8
1780926713.161,1,458,331,-84.0
1780926713.161,0,128,342,-87.8
1780926713.207,1,458,331,-84.0
1780926713.207,0,128,342,-87.8
1780926713.253,1,458,331,-84.0
1780926713.253,0,128,342,-87.8
1780926713.284,1,458,331,-84.0
1780926713.284,0,128,342,-87.8
1780926713.332,1,458,331,-84.0
1780926713.332,0,128,342,-87.8
1780926713.376,1,458,331,-84.0
1780926713.376,0,128,342,-87.8
1780926713.407,1,458,331,-84.0
1780926713.407,0,128,342,-87.8
1780926713.453,1,458,331,-84.0
1780926713.453,0,128,342,-87.8
1780926713.501,1,458,331,-84.0
