timestamp,marker_id,x,y,theta
1780926747.539,1,430,263,-84.6
1780926747.539,0,159,286,-91.1
1780926747.574,1,430,263,-84.6
1780926747.574,0,159,286,-91.1
1780926747.604,1,430,263,-84.6
1780926747.604,0,159,286,-91.1
1780926747.649,1,430,263,-85.7
1780926747.649,0,159,286,-91.1
1780926747.695,1,430,263,-85.7
1780926747.695,0,159,286,-91.1
1780926747.725,1,430,263,-85.7
1780926747.725,0,159,286,-91.1
1780926747.774,1,430,263,-85.7
1780926747.774,0,159,286,-92.2
1780926747.818,1,430,263,-85.7
1780926747.818,0,159,286,-91.1
1780926747.853,1,430,263,-85.7
1780926747.853,0,159,286,-91.1
1780926747.900,1,430,263,-85.7
1780926747.900,0,159,286,-91.1
1780926747.945,1,430,263,-85.7
1780926747.945,0,159,286,-91.1
1780926747.978,1,430,263,-85.7
1780926747.978,0,159,286,-91.1
1780926748.027,1,430,263,-85.7
1780926748.027,0,159,286,-91.1
1780926748.059,1,430,263,-85.7
1780926748.059,0,159,286,-91.1
1780926748.105,1,430,263,-85.7
1780926748.105,0,159,286,-91.1
1780926748.150,1,430,263,-85.7
1780926748.150,0,159,286,-92.2
1780926748.196,1,430,263,-85.7
1780926748.196,0,159,286,-92.2
1780926748.227,1,430,263,-85.7
1780926748.227,0,159,286,-92.2
1780926748.274,1,430,263,-85.7
1780926748.274,0,159,286,-92.2
1780926748.319,1,430,263,-85.7
1780926748.319,0,159,286,-92.2
1780926748.350,1,430,263,-85.7
1780926748.350,0,159,286,-92.2
1780926748.396,1,430,263,-85.7
1780926748.396,0,159,286,-92.2
1780926748.441,1,430,263,-85.7
1780926748.441,0,159,286,-92.2
1780926748.490,1,430,263,-85.7
1780926748.490,0,159,286,-92.2
1780926748.518,1,430,263,-85.7
1780926748.518,0,159,286,-92.2
1780926748.563,1,430,263,-85.7
1780926748.563,0,159,286,-92.2
1780926748.611,1,430,263,-84.6
1780926748.611,0,159,286,-91.1
1780926748.643,1,430,263,-84.6
1780926748.643,0,159,286,-91.1
1780926748.689,1,430,263,-85.7
1780926748.689,0,159,286,-91.1
1780926748.736,1,430,263,-84.6
1780926748.736,0,159,286,-91.1
1780926748.767,1,430,263,-84.6
1780926748.767,0,159,286,-91.1
1780926748.815,1,430,263,-84.6
1780926748.815,0,159,286,-91.1
1780926748.859,1,430,263,-84.6
1780926748.859,0,159,286,-91.1
1780926748.892,1,430,263,-84.6
1780926748.892,0,159,286,-91.1
1780926748.936,1,430,263,-84.6
1780926748.936,0,159,286,-91.1
1780926748.982,1,430,263,-84.6
1780926748.982,0,159,286,-91.1
1780926749.029,1,430,263,-84.6
1780926749.029,0,159,286,-91.1
1780926749.062,1,430,263,-84.6
1780926749.062,0,159,286,-91.1
1780926749.107,1,430,263,-84.6
1780926749.107,0,159,286,-91.1
1780926749.152,1,430,263,-84.6
1780926749.152,0,159,286,-91.1
1780926749.183,1,430,263,-84.6
1780926749.183,0,159,286,-91.1
1780926749.229,1,430,263,-84.6
1780926749.229,0,159,286,-91.1
1780926749.277,1,430,263,-84.6
1780926749.277,0,159,286,-91.1
1780926749.306,1,430,263,-84.6
1780926749.306,0,159,286,-91.1
1780926749.349,1,430,263,-84.6
1780926749.349,0,159,286,-91.1
1780926749.398,1,430,263,-84.6
1780926749.398,0,159,286,-91.1
1780926749.446,1,430,263,-84.6
1780926749.446,0,159,286,-91.1
1780926749.476,1,430,263,-84.6
1780926749.476,0,159,286,-91.1
1780926749.524,1,430,263,-84.6
1780926749.524,0,159,286,-91.1
1780926749.567,1,430,263,-84.6
1780926749.567,0,159,286,-91.1
1780926749.599,1,430,263,-84.6
1780926749.599,0,159,286,-91.1
1780926749.647,1,430,263,-84.6
1780926749.647,0,159,286,-92.2
1780926749.691,1,430,263,-85.7
1780926749.691,0,159,286,-92.2
1780926749.725,1,430,263,-85.7
1780926749.725,0,159,286,-92.2
1780926749.768,1,430,263,-85.7
1780926749.768,0,159,286,-92.2
1780926749.816,1,430,263,-85.7
1780926749.816,0,159,286,-91.1
1780926749.863,1,430,263,-85.7
1780926749.863,0,159,286,-91.1
1780926749.896,1,430,263,-85.7
1780926749.896,0,159,286,-91.1
1780926749.943,1,430,263,-85.7
1780926749.943,0,159,286,-91.1
1780926749.987,1,430,263,-85.7
1780926749.987,0,159,286,-92.2
1780926750.017,1,430,263,-85.7
1780926750.017,0,159,286,-92.2
1780926750.064,1,430,263,-84.6
1780926750.064,0,159,286,-91.1
1780926750.109,1,430,264,-84.5
1780926750.109,0,159,286,-92.2
1780926750.140,1,430,264,-84.5
1780926750.140,0,159,286,-92.2
1780926750.187,1,430,265,-84.5
1780926750.187,0,158,287,-90.0
1780926750.234,1,430,267,-84.5
1780926750.234,0,158,289,-90.0
1780926750.280,1,430,269,-84.5
1780926750.280,0,158,291,-90.0
1780926750.308,1,430,269,-84.5
1780926750.308,0,158,291,-90.0
1780926750.360,1,430,271,-84.4
1780926750.360,0,158,292,-90.0
1780926750.403,1,430,274,-84.6
1780926750.403,0,158,295,-90.0
1780926750.436,1,430,274,-84.6
1780926750.436,0,158,295,-90.0
1780926750.483,1,430,276,-84.6
1780926750.483,0,158,297,-92.2
1780926750.529,1,430,278,-84.6
1780926750.529,0,157,299,-90.0
1780926750.560,1,430,280,-84.6
1780926750.560,0,157,301,-90.0
1780926750.604,1,430,282,-84.6
1780926750.604,0,157,303,-90.0
1780926750.652,1,431,287,-85.7
1780926750.652,0,157,307,-92.2
1780926750.683,1,431,287,-85.7
1780926750.683,0,157,307,-92.2
1780926750.730,1,431,289,-86.8
1780926750.730,0,156,309,-90.0
1780926750.778,1,431,293,-85.7
1780926750.778,0,156,313,-92.3
1780926750.809,1,431,293,-85.7
1780926750.809,0,156,313,-92.3
1780926750.855,1,431,295,-86.8
1780926750.855,0,156,315,-92.2
1780926750.901,1,431,299,-86.9
1780926750.901,0,155,319,-90.0
1780926750.948,1,431,302,-86.8
1780926750.948,0,155,321,-92.2
1780926750.980,1,431,302,-86.8
1780926750.980,0,155,321,-92.2
1780926751.024,1,431,306,-86.9
1780926751.024,0,154,325,-90.0
1780926751.070,1,431,308,-86.9
1780926751.070,0,154,327,-90.0
1780926751.101,1,431,308,-86.9
