timestamp,marker_id,x,y,theta
1780926950.182,1,404,328,-86.0
1780926950.182,0,140,330,-90.0
1780926950.228,1,403,330,-83.9
1780926950.228,0,140,331,-90.0
1780926950.271,1,404,331,-87.0
1780926950.271,0,140,332,-90.0
1780926950.317,1,404,333,-86.0
1780926950.317,0,140,334,-90.0
1780926950.348,1,404,335,-86.0
1780926950.348,0,140,336,-91.1
1780926950.393,1,404,337,-86.0
1780926950.393,0,140,338,-92.2
1780926950.439,1,404,339,-86.0
1780926950.439,0,139,339,-90.0
1780926950.484,1,404,341,-86.1
1780926950.484,0,139,341,-90.0
1780926950.513,1,404,343,-86.1
1780926950.513,0,139,343,-91.1
1780926950.558,1,404,345,-87.0
1780926950.558,0,139,345,-91.1
1780926950.605,1,404,348,-87.0
1780926950.605,0,139,347,-91.1
1780926950.652,1,404,350,-87.0
1780926950.652,0,139,349,-92.2
1780926950.679,1,404,352,-87.0
1780926950.679,0,139,351,-92.2
1780926950.727,1,404,354,-87.0
1780926950.727,0,139,353,-92.2
1780926950.770,1,404,356,-86.1
1780926950.770,0,138,355,-91.1
1780926950.816,1,404,359,-86.1
1780926950.816,0,138,357,-91.1
1780926950.847,1,404,361,-86.1
1780926950.847,0,138,359,-92.1
1780926950.893,1,404,363,-86.1
1780926950.893,0,137,362,-91.1
1780926950.937,1,404,366,-86.1
1780926950.937,0,137,364,-91.1
1780926950.983,1,404,368,-86.1
1780926950.983,0,137,366,-91.1
1780926951.011,1,404,370,-86.2
1780926951.011,0,137,368,-92.2
1780926951.061,1,404,372,-87.1
1780926951.061,0,136,370,-91.1
1780926951.103,1,404,375,-87.1
1780926951.103,0,136,372,-91.1
1780926951.151,1,404,377,-87.1
1780926951.151,0,136,375,-92.2
1780926951.181,1,404,380,-87.1
1780926951.181,0,135,377,-91.1
1780926951.226,1,404,382,-87.1
1780926951.226,0,135,379,-91.1
1780926951.273,1,404,384,-87.2
1780926951.273,0,135,381,-92.2
1780926951.317,1,404,387,-87.1
1780926951.317,0,134,383,-91.1
1780926951.346,1,404,389,-87.2
1780926951.346,0,134,385,-91.1
1780926951.395,1,404,391,-87.2
1780926951.395,0,134,387,-91.1
1780926951.438,1,404,393,-88.2
1780926951.438,0,134,389,-92.2
1780926951.484,1,404,396,-88.1
1780926951.484,0,133,391,-91.1
1780926951.514,1,404,399,-88.1
1780926951.514,0,133,394,-91.1
1780926951.559,1,403,401,-87.2
1780926951.559,0,133,396,-93.2
1780926951.606,1,403,403,-87.3
1780926951.606,0,133,398,-93.2
1780926951.649,1,403,406,-87.2
1780926951.649,0,132,400,-91.1
1780926951.678,1,403,408,-88.2
1780926951.678,0,132,402,-93.2
1780926951.723,1,403,411,-88.2
1780926951.723,0,132,404,-93.2
1780926951.771,1,403,413,-88.2
1780926951.771,0,132,406,-93.2
1780926951.816,1,403,415,-88.2
1780926951.816,0,131,409,-92.2
1780926951.847,1,403,418,-88.2
1780926951.847,0,131,411,-92.1
1780926951.894,1,403,420,-88.2
1780926951.894,0,131,413,-93.2
1780926951.935,1,403,422,-88.2
1780926951.935,0,131,414,-93.2
1780926951.982,1,403,424,-88.2
1780926951.982,0,130,415,-92.1
1780926952.013,1,403,425,-88.2
1780926952.013,0,131,416,-94.2
1780926952.060,1,403,425,-88.3
1780926952.060,0,130,416,-92.1
1780926952.106,1,403,426,-88.2
1780926952.106,0,130,416,-92.1
1780926952.151,1,403,426,-88.2
1780926952.151,0,130,416,-92.1
1780926952.185,1,403,426,-88.2
1780926952.185,0,130,416,-92.1
1780926952.226,1,403,426,-88.2
1780926952.226,0,130,416,-92.1
1780926952.273,1,403,426,-88.2
1780926952.273,0,130,416,-92.1
1780926952.305,1,403,426,-88.2
1780926952.305,0,130,416,-92.1
1780926952.349,1,403,426,-88.2
1780926952.349,0,130,416,-92.1
1780926952.397,1,403,426,-88.2
1780926952.397,0,130,416,-92.1
1780926952.441,1,403,426,-88.2
1780926952.441,0,130,416,-92.1
1780926952.473,1,403,426,-88.2
1780926952.473,0,130,416,-92.1
1780926952.518,1,403,426,-88.2
1780926952.518,0,130,416,-92.1
