timestamp,marker_id,x,y,theta
1780926779.404,1,426,319,-85.9
1780926779.404,0,148,304,-90.0
1780926779.440,1,426,319,-85.9
1780926779.440,0,148,304,-90.0
1780926779.473,1,426,319,-85.9
1780926779.473,0,148,304,-90.0
1780926779.516,1,426,319,-85.9
1780926779.516,0,148,304,-90.0
1780926779.566,1,426,319,-85.9
1780926779.566,0,148,304,-90.0
1780926779.611,1,426,319,-85.9
1780926779.611,0,148,304,-90.0
1780926779.642,1,426,319,-85.9
1780926779.642,0,148,304,-90.0
1780926779.687,1,426,319,-85.9
1780926779.687,0,148,304,-90.0
1780926779.733,1,426,319,-85.9
1780926779.733,0,148,304,-90.0
1780926779.766,1,426,319,-85.9
1780926779.766,0,148,304,-90.0
1780926779.812,1,426,319,-85.9
1780926779.812,0,148,304,-90.0
1780926779.858,1,426,319,-85.9
1780926779.858,0,148,304,-90.0
1780926779.888,1,426,319,-85.9
1780926779.888,0,148,304,-90.0
1780926779.934,1,426,319,-85.9
1780926779.934,0,148,304,-90.0
1780926779.982,1,426,319,-85.9
1780926779.982,0,148,304,-90.0
1780926780.013,1,426,319,-85.9
1780926780.013,0,148,304,-90.0
1780926780.059,1,426,319,-85.9
1780926780.059,0,148,304,-90.0
1780926780.105,1,426,319,-85.9
1780926780.105,0,148,304,-90.0
1780926780.151,1,426,319,-85.9
1780926780.151,0,148,304,-90.0
1780926780.185,1,426,319,-85.9
1780926780.185,0,148,304,-90.0
1780926780.230,1,426,319,-85.9
1780926780.230,0,148,304,-90.0
1780926780.263,1,426,319,-85.9
1780926780.263,0,148,304,-90.0
1780926780.310,1,426,319,-85.9
1780926780.310,0,148,304,-90.0
1780926780.355,1,426,319,-85.9
1780926780.355,0,148,304,-90.0
1780926780.399,1,426,319,-85.9
1780926780.399,0,148,304,-90.0
1780926780.433,1,426,319,-85.9
1780926780.433,0,148,304,-90.0
1780926780.479,1,426,319,-85.9
1780926780.479,0,148,304,-90.0
1780926780.523,1,426,319,-85.9
1780926780.523,0,148,304,-90.0
1780926780.556,1,426,319,-85.9
1780926780.556,0,148,304,-90.0
1780926780.604,1,426,319,-85.9
1780926780.604,0,148,304,-90.0
1780926780.649,1,426,319,-85.9
1780926780.649,0,148,304,-90.0
1780926780.682,1,426,319,-85.9
1780926780.682,0,148,304,-90.0
1780926780.728,1,426,319,-85.9
1780926780.728,0,148,304,-90.0
1780926780.774,1,426,319,-85.9
1780926780.774,0,148,304,-90.0
1780926780.807,1,426,319,-85.9
1780926780.807,0,148,304,-90.0
1780926780.855,1,426,319,-85.9
1780926780.855,0,148,304,-90.0
1780926780.900,1,426,319,-85.9
1780926780.900,0,148,304,-90.0
1780926780.931,1,426,319,-85.9
1780926780.931,0,148,304,-90.0
1780926780.979,1,426,319,-85.9
1780926780.979,0,148,304,-90.0
1780926781.024,1,426,319,-85.9
1780926781.024,0,148,304,-90.0
1780926781.054,1,426,319,-85.9
1780926781.054,0,148,304,-90.0
1780926781.101,1,426,319,-85.9
1780926781.101,0,148,304,-90.0
